threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5887750746905677,4105,3340,2759
0.001,0.591952999821969,4869,4073,3325
0.01,0.6116221346181925,5865,5173,4189
0.05,0.6528268551236749,6874,6223,5173
0.1,0.6775375162471937,7394,6803,5734
0.2,0.7205148119383114,7998,7509,6494
0.5,0.8208985985160758,8957,8713,7966
1.0,1.0,10042,10042,10042
