threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.4694835680751174,4106,6536,3400
0.001,0.5087297570850202,4854,7071,4021
0.01,0.571972757705183,5869,7749,4955
0.05,0.6481964363320295,6863,8307,5966
0.1,0.6862910897368143,7374,8580,6493
0.2,0.7404351861400433,7985,8892,7180
0.5,0.847127360385697,8966,9424,8434
1.0,1.0,10042,10042,10042
