threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5829263113187513,4106,3348,2745
0.001,0.5960477123019405,4854,4111,3348
0.01,0.6126112976207853,5869,5179,4197
0.05,0.6501446722858221,6863,6254,5168
0.1,0.6778920004726456,7374,6826,5737
0.2,0.7186358099878197,7985,7536,6490
0.5,0.8199423156159868,8966,8702,7960
1.0,1.0,10042,10042,10042
