threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5263936123022327,3941,6382,3560
0.001,0.5551577830814107,4670,7059,4187
0.01,0.613976307287304,5692,7796,5131
0.05,0.673995114368199,6718,8358,6070
0.1,0.7179597546540407,7295,8670,6672
0.2,0.7651864264767491,7896,8958,7306
0.5,0.8562777553492128,8898,9494,8484
1.0,1.0,10042,10042,10042
