threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5860071301247772,3941,3177,2630
0.001,0.5873015873015873,4670,3930,3182
0.01,0.6033837400808504,5692,5017,4030
0.05,0.6433324801638085,6718,6123,5027
0.1,0.6665474487362899,7295,6684,5591
0.2,0.7123364276926518,7896,7414,6369
0.5,0.8114084943680893,8898,8631,7852
1.0,1.0,10042,10042,10042
