threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.4108761329305136,3177,6630,2856
0.001,0.45801626869588036,3930,7183,3491
0.01,0.5302525011910434,5017,7831,4452
0.05,0.6097371631362981,6123,8392,5498
0.1,0.6529601722282024,6684,8672,6066
0.2,0.7144947225415403,7414,8992,6837
0.5,0.8270858524788391,8631,9501,8208
1.0,1.0,10042,10042,10042
