threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5113263012277365,3836,4904,2957
0.001,0.556997911071322,4646,5789,3733
0.01,0.6101321585903083,5698,6729,4709
0.05,0.6660835082808491,6725,7560,5711
0.1,0.7015357222345872,7294,7996,6304
0.2,0.7460503842869343,7906,8451,6989
0.5,0.8433025286889408,8913,9238,8304
1.0,1.0,10042,10042,10042
