threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5738078941364362,3836,3062,2515
0.001,0.5933131847374387,4646,3789,3141
0.01,0.6070399028978911,5698,4894,4001
0.05,0.6427927347674868,6725,6028,4990
0.1,0.6700239808153478,7294,6634,5588
0.2,0.7091459314055144,7906,7343,6327
0.5,0.8088159388871684,8913,8609,7835
1.0,1.0,10042,10042,10042
