threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5797993616051071,3828,3101,2543
0.001,0.5935326189133295,4603,3873,3157
0.01,0.6068840579710145,5632,5012,4020
0.05,0.6439763678397123,6684,6116,5014
0.1,0.6736311239193083,7240,6698,5610
0.2,0.7092984222893588,7865,7411,6339
0.5,0.8138693675072344,8930,8621,7875
1.0,1.0,10042,10042,10042
