threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5312119366626066,3828,6229,3489
0.001,0.5704158145875937,4603,6916,4184
0.01,0.6230928841694129,5632,7666,5105
0.05,0.6899819494584838,6684,8296,6116
0.1,0.7281065734876611,7240,8586,6668
0.2,0.7692307692307693,7865,8902,7290
0.5,0.8586022049155456,8930,9446,8489
1.0,1.0,10042,10042,10042
