threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.47725008302889405,3101,5795,2874
0.001,0.5229791635880006,3873,6433,3539
0.01,0.5889091382452486,5012,7194,4524
0.05,0.6477460467311777,6116,7847,5489
0.1,0.6785633866246341,6698,8211,6027
0.2,0.72498921949116,7411,8590,6725
0.5,0.8247506615102789,8621,9309,8104
1.0,1.0,10042,10042,10042
