threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.31696905016008536,3318,5320,2079
0.001,0.37320509347060415,4104,6033,2755
0.01,0.4528279181708785,5168,6905,3763
0.05,0.5368538076709283,6198,7626,4829
0.1,0.5895698924731183,6774,8009,5483
0.2,0.6615929941618015,7453,8485,6346
0.5,0.8043587932600141,8671,9212,7972
1.0,1.0,10042,10042,10042
