threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.36948041816195976,4138,4639,2368
0.001,0.4143882905274786,4878,5365,3001
0.01,0.48827838827838826,5859,6330,3999
0.05,0.5721781846600424,6911,7171,5125
0.1,0.6202914193200216,7407,7605,5747
0.2,0.6860817735020391,7988,8136,6561
0.5,0.8178145829125429,8962,9038,8098
1.0,1.0,10042,10042,10042
