threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5772856829642622,3219,3975,2633
0.001,0.5842086200651938,4006,4742,3226
0.01,0.6098103141671607,5098,5765,4115
0.05,0.6465638148667602,6150,6764,5071
0.1,0.6693222354340072,6717,7322,5629
0.2,0.7134261838440111,7433,7945,6403
0.5,0.8107021342406434,8641,8921,7863
1.0,1.0,10042,10042,10042
