threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.2815985130111524,3968,1548,1212
0.001,0.2926019910208862,4741,1881,1499
0.01,0.3111467522052927,5756,2419,1940
0.05,0.35234215885947046,6768,3192,2595
0.1,0.3945688900012514,7317,3827,3153
0.2,0.48347486802845996,7945,4982,4213
0.5,0.7499231321102798,8922,8152,7317
1.0,1.0,10042,10042,10042
