threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5363709032773781,3968,5642,3355
0.001,0.5719536330223353,4741,6379,4046
0.01,0.6193089684420606,5756,7226,4965
0.05,0.6724235882286104,6768,7951,5918
0.1,0.7088164515423321,7317,8305,6480
0.2,0.7587482820594144,7945,8691,7177
0.5,0.8497923630102299,8922,9341,8390
1.0,1.0,10042,10042,10042
