threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.2946225258363987,3321,4070,1682
0.001,0.3457159976033553,4089,4895,2308
0.01,0.4322132097334878,5167,5957,3357
0.05,0.5154936067273356,6229,6927,4475
0.1,0.574571586511885,6808,7434,5197
0.2,0.6397627369981993,7494,7987,6040
0.5,0.7855049024562822,8702,8962,7771
1.0,1.0,10042,10042,10042
