threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.27087167475322066,3307,4289,1619
0.001,0.3273852352856526,4071,5153,2275
0.01,0.417490304016014,5130,6200,3337
0.05,0.5127012928101611,6191,7148,4521
0.1,0.5688433445982776,6762,7629,5218
0.2,0.6421130169420183,7443,8162,6102
0.5,0.7865644543070406,8647,9065,7798
1.0,1.0,10042,10042,10042
