threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5852027610008628,4080,3269,2713
0.001,0.6008676789587852,4817,4039,3324
0.01,0.6196364719904648,5808,5063,4159
0.05,0.6518177163338453,6846,6058,5092
0.1,0.6770995102138335,7387,6652,5668
0.2,0.7156742263434254,8005,7352,6406
0.5,0.8119015752084835,8977,8622,7886
1.0,1.0,10042,10042,10042
