threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.4001414427157001,3269,6630,2829
0.001,0.44927723283427984,4039,7190,3481
0.01,0.523111478898215,5063,7821,4425
0.05,0.5941098317094774,6058,8340,5366
0.1,0.6404168457241083,6652,8617,5961
0.2,0.6991649269311064,7352,8926,6698
0.5,0.8251691748308252,8622,9449,8170
1.0,1.0,10042,10042,10042
