threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.572117784062552,3754,5696,3439
0.001,0.600929422015684,4522,6502,4138
0.01,0.6437762772327685,5573,7329,5053
0.05,0.7020389249304912,6675,8017,6060
0.1,0.7309317322659551,7199,8369,6574
0.2,0.7703395259449071,7834,8747,7215
0.5,0.856503154895176,8886,9356,8416
1.0,1.0,10042,10042,10042
