set,Real_Score,Real_Rank,Syn_Score,Syn_Rank
ketone body metabolic process (GO:1902224),0.6865755401982063,618.0,0.531217584290239,2400.0
organelle disassembly (GO:1903008),0.6862378730554766,619.0,0.6773904889244776,1148.0
purine ribonucleotide catabolic process (GO:0009154),0.6861411705745499,620.0,0.9740858005799145,249.0
N-acetylneuraminate metabolic process (GO:0006054),0.6861286638890892,621.0,1.0780338465322385,138.0
positive regulation of oxidoreductase activity (GO:0051353),0.6856583698218129,622.0,0.7167659845000178,976.0
RNA 3'-end processing (GO:0031123),0.6854635481498008,623.0,0.8741388137738599,433.0
regulation of release of cytochrome c from mitochondria (GO:0090199),0.6854428325483406,624.0,0.732193666051387,889.0
calcium-ion regulated exocytosis (GO:0017156),0.6853251618797502,625.0,0.9007879881106954,370.0
regulation of double-strand break repair via homologous recombination (GO:0010569),0.6852380570625902,626.0,0.772031667995557,730.0
regulation of chromosome organization (GO:0033044),0.6848546285475431,627.0,0.7115489171619184,994.0
pore complex assembly (GO:0046931),0.6845303774541674,628.0,0.8508334899555736,487.0
lamellipodium assembly (GO:0030032),0.6843947969890636,629.0,0.5662381582751184,1985.0
aromatic compound catabolic process (GO:0019439),0.6843017737483924,630.0,0.6303285078694704,1480.0
response to increased oxygen levels (GO:0036296),0.6839717177816924,631.0,0.825992540639774,553.0
protein-DNA complex assembly (GO:0065004),0.6832191335633089,632.0,0.8673879753167335,452.0
positive regulation of phospholipid transport (GO:2001140),0.6827098332302955,633.0,0.7377305362505315,860.0
cellular response to laminar fluid shear stress (GO:0071499),0.6825118382572777,634.0,0.5034115774993626,2747.0
regulation of integrin activation (GO:0033623),0.6823079617726571,635.0,0.7272496793956134,914.0
protein import (GO:0017038),0.682221549075299,636.0,0.7757231951816083,718.0
regulation of histamine secretion by mast cell (GO:1903593),0.6816556055101168,637.0,0.6452209461151852,1363.0
positive regulation of protein neddylation (GO:2000436),0.6816273930255167,638.0,0.6705497137553579,1195.0
sympathetic nervous system development (GO:0048485),0.6815648960449351,639.0,0.6005622083850983,1690.0
"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)",0.6811473471458619,640.0,0.797515782221535,637.0
cytoplasmic translational initiation (GO:0002183),0.6811080859302372,641.0,0.6885635064842559,1098.0
negative regulation of leukocyte cell-cell adhesion (GO:1903038),0.6807629857828976,642.0,0.4828620273479929,3003.0
regulation of nuclear division (GO:0051783),0.6804298694948149,643.0,0.840560570197891,517.0
organelle transport along microtubule (GO:0072384),0.6804171356254317,644.0,0.7238278159681261,931.0
magnesium ion transport (GO:0015693),0.680384967413782,645.0,0.7742621542423004,721.0
enamel mineralization (GO:0070166),0.680081799663365,646.0,0.6241484947669348,1517.0
myeloid cell development (GO:0061515),0.6799060751310594,647.0,0.7440349217143382,828.0
folic acid metabolic process (GO:0046655),0.6797557327132606,648.0,0.7447643763484258,819.0
positive regulation of posttranscriptional gene silencing (GO:0060148),0.6797207447695616,649.0,0.8026680136365411,619.0
regulation of ubiquitin protein ligase activity (GO:1904666),0.6794877832741553,650.0,0.850319830657568,489.0
oligodendrocyte development (GO:0014003),0.678829333416829,651.0,0.8156244357538499,590.0
positive regulation of response to DNA damage stimulus (GO:2001022),0.6779233356412044,652.0,0.8561838655555443,474.0
cellular response to UV-B (GO:0071493),0.6778748347368923,653.0,0.6381094841616137,1421.0
lipid translocation (GO:0034204),0.6775398918435117,654.0,0.7454166903832459,816.0
ATF6-mediated unfolded protein response (GO:0036500),0.677141435019563,655.0,0.7491874495865393,805.0
negative regulation by host of viral transcription (GO:0043922),0.6760434767382423,656.0,0.949751365879809,284.0
positive regulation of telomerase activity (GO:0051973),0.6752801311388347,657.0,0.8894560504850446,400.0
meiosis I (GO:0007127),0.6752472207443966,658.0,0.718037605679677,968.0
protein targeting to ER (GO:0045047),0.6751364817707483,659.0,1.0522366330522799,164.0
negative regulation of cation transmembrane transport (GO:1904063),0.6750930219120309,660.0,0.6323551546555215,1464.0
cell cycle G1/S phase transition (GO:0044843),0.6748520618666441,661.0,0.7531929597267323,796.0
chaperone cofactor-dependent protein refolding (GO:0051085),0.6745605188933912,662.0,0.7476922052136727,809.0
regulation of signal transduction by p53 class mediator (GO:1901796),0.6735288276421272,663.0,0.8279516567369253,547.0
ribosomal large subunit assembly (GO:0000027),0.6734988596014747,664.0,0.8613276826463862,465.0
peptidyl-lysine trimethylation (GO:0018023),0.6730734642574776,665.0,0.7738781312652987,723.0
protein localization to perinuclear region of cytoplasm (GO:1905719),0.6719826808539171,666.0,0.6565398043397596,1290.0
transcription-coupled nucleotide-excision repair (GO:0006283),0.671739215491594,667.0,0.7972899554486602,638.0
erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process (GO:1902222),0.6713991699839439,668.5,0.5023213638538664,2760.5
L-phenylalanine catabolic process (GO:0006559),0.6713991699839439,668.5,0.5023213638538664,2760.5
growth hormone secretion (GO:0030252),0.671281229044392,670.0,0.35095897272384685,4345.0
mitochondrial respiratory chain complex I assembly (GO:0032981),0.6710786164710268,671.5,0.9788818966064777,237.5
NADH dehydrogenase complex assembly (GO:0010257),0.6710786164710268,671.5,0.9788818966064777,237.5
negative regulation of stem cell differentiation (GO:2000737),0.6703510955197283,673.0,0.7597558381740478,778.0
regulation of melanin biosynthetic process (GO:0048021),0.6698150805973663,674.0,0.8746231511534241,431.0
"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",0.6694646764259241,675.0,0.8948561540664515,384.0
porphyrin-containing compound biosynthetic process (GO:0006779),0.6694522743984537,676.0,0.6140482895351788,1587.0
mitotic G1 DNA damage checkpoint signaling (GO:0031571),0.6687735847323617,677.0,0.6648958445463765,1234.0
"mRNA splicing, via spliceosome (GO:0000398)",0.6685823188625499,678.0,0.8968732172253567,376.0
positive regulation of cell growth (GO:0030307),0.6682550565990176,679.0,0.8224039742453876,564.0
negative regulation of cell cycle process (GO:0010948),0.6682207169486827,680.0,0.7790822423697912,704.0
mitochondrial respiratory chain complex assembly (GO:0033108),0.668168374309581,681.0,0.9341794703779189,305.0
nucleobase-containing compound catabolic process (GO:0034655),0.6676564940650594,682.0,0.7832932133479329,682.0
regulation of ER-associated ubiquitin-dependent protein catabolic process (GO:1903069),0.6676030324932412,683.0,0.618374870818407,1558.0
positive regulation of release of cytochrome c from mitochondria (GO:0090200),0.6672323243131474,684.0,0.6882575899547144,1101.0
positive regulation of ATPase activity (GO:0032781),0.6670920906662002,685.0,0.8419068077652004,513.0
regulation of leukocyte mediated cytotoxicity (GO:0001910),0.6666750730310462,686.0,0.6899294368286957,1090.0
negative regulation of release of cytochrome c from mitochondria (GO:0090201),0.6662827643138686,687.0,0.7848678780604107,677.0
glyceraldehyde-3-phosphate metabolic process (GO:0019682),0.6659400199401597,688.0,0.7709963796686,736.0
"heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process (GO:0015014)",0.6658098327936989,689.0,0.6608895591738622,1253.0
norepinephrine metabolic process (GO:0042415),0.6654776536909638,690.0,0.7666027467721256,751.0
mitochondrial respirasome assembly (GO:0097250),0.665235421488176,691.0,0.7099498316660565,1003.0
"mitochondrial electron transport, NADH to ubiquinone (GO:0006120)",0.6649773070091881,692.0,1.043244677696913,173.0
lymphocyte mediated immunity (GO:0002449),0.6648748621579779,693.0,0.7234356121121308,934.0
mRNA export from nucleus (GO:0006406),0.6648055376215635,694.0,0.864961206563573,455.0
cellular response to fluid shear stress (GO:0071498),0.6640425875999286,695.0,0.5776114641562371,1870.0
regulation of long-term neuronal synaptic plasticity (GO:0048169),0.6636206820333527,696.0,0.7733297831573173,726.0
regulation of alpha-beta T cell differentiation (GO:0046637),0.6635698016450249,697.0,0.6802651496503174,1132.0
cellular response to ketone (GO:1901655),0.662776840704262,698.0,0.5444074174713482,2215.0
gene expression (GO:0010467),0.6625178728024568,699.0,0.8737697483428454,435.0
nitric oxide biosynthetic process (GO:0006809),0.662420465425192,700.0,0.7227113676580794,936.0
protein sumoylation (GO:0016925),0.6621321443044877,701.0,0.8496022553765935,491.0
protein processing involved in protein targeting to mitochondrion (GO:0006627),0.6621233558506711,702.0,0.9650353087900191,258.0
regulation of smooth muscle contraction (GO:0006940),0.6616471917068919,703.0,0.6824124268970859,1122.0
drug transport (GO:0015893),0.661593875434706,704.0,0.712975994799247,988.0
postreplication repair (GO:0006301),0.6610368057569889,705.0,0.7295950731848626,905.0
actin crosslink formation (GO:0051764),0.6610207035793513,706.0,0.6198047297357953,1545.0
transcription by RNA polymerase I (GO:0006360),0.6609289080138119,707.0,0.8391125240510078,522.0
neuronal action potential (GO:0019228),0.6608221517377114,708.0,0.6440371272991464,1371.0
resolution of meiotic recombination intermediates (GO:0000712),0.6605149262615437,709.0,0.8133022621972316,595.0
histone H2A acetylation (GO:0043968),0.6604116647929826,710.0,0.6826762888179058,1120.0
nuclear-transcribed mRNA catabolic process (GO:0000956),0.6599126091491745,711.0,0.9128345889696815,345.0
autonomic nervous system development (GO:0048483),0.6597525043939558,712.0,0.5940795849393284,1743.0
snRNA transcription (GO:0009301),0.6597226375826901,713.5,0.9254006556280919,318.5
snRNA transcription by RNA polymerase II (GO:0042795),0.6597226375826901,713.5,0.9254006556280919,318.5
positive regulation of viral process (GO:0048524),0.659708673711158,715.0,0.8939827513698018,391.0
muscle tissue development (GO:0060537),0.659415096222504,716.0,0.7254156325742123,924.0
preassembly of GPI anchor in ER membrane (GO:0016254),0.6592106485076122,717.0,0.7931555506932487,648.0
placenta development (GO:0001890),0.6589630622019198,718.0,0.639848472711115,1402.0
positive regulation of p38MAPK cascade (GO:1900745),0.6586648016064587,719.0,0.6258461238097983,1500.0
positive regulation of toll-like receptor 2 signaling pathway (GO:0034137),0.6585067987697895,720.5,0.5709467192086585,1930.5
regulation of toll-like receptor 2 signaling pathway (GO:0034135),0.6585067987697895,720.5,0.5709467192086585,1930.5
"DNA catabolic process, endonucleolytic (GO:0000737)",0.6583714647614156,722.0,0.684596638928649,1114.0
"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",0.6582599986035519,723.0,0.6251699080805727,1504.0
regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881),0.6580953097284086,724.0,0.7322722739783956,888.0
protein auto-ADP-ribosylation (GO:0070213),0.6579617762987885,725.0,0.6649950808487438,1232.0
interleukin-18-mediated signaling pathway (GO:0035655),0.6577083680432433,726.5,0.6593737545650956,1264.5
cellular response to interleukin-18 (GO:0071351),0.6577083680432433,726.5,0.6593737545650956,1264.5
positive regulation of synaptic plasticity (GO:0031915),0.6575390977106907,728.0,0.5593684029076905,2060.0
epithelial tube branching involved in lung morphogenesis (GO:0060441),0.6574138459879589,729.0,0.7175127745259431,972.0
RNA modification (GO:0009451),0.6573729795775521,730.0,0.7620541886269383,770.0
rDNA heterochromatin assembly (GO:0000183),0.6570076532535509,731.0,0.7201433645943338,956.0
positive regulation of chromatin binding (GO:0035563),0.6568609524496403,732.0,0.7540322988019247,791.0
positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900740),0.6568159008463,733.5,0.6496224364221747,1335.5
regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900739),0.6568159008463,733.5,0.6496224364221747,1335.5
amyloid-beta formation (GO:0034205),0.6561448657540374,735.0,0.9710870298425158,252.0
positive regulation of AMPA receptor activity (GO:2000969),0.6560481182555862,736.0,0.6670431003677859,1216.0
regulation of mesenchymal cell proliferation (GO:0010464),0.655930884839959,737.0,0.6445170588330095,1369.0
negative regulation of protein activation cascade (GO:2000258),0.6556852687842966,738.0,0.6594480112331919,1263.0
stress-activated MAPK cascade (GO:0051403),0.6552675734082857,739.0,0.7065030458387455,1017.0
ERK1 and ERK2 cascade (GO:0070371),0.6551542005964713,740.0,0.6782830081279689,1142.0
pre-replicative complex assembly (GO:0036388),0.6545812580483781,741.0,0.9100383844841589,352.0
negative regulation of intracellular estrogen receptor signaling pathway (GO:0033147),0.654399514764622,742.0,0.8422683389107937,512.0
endothelial cell chemotaxis (GO:0035767),0.6542776293488477,743.0,0.7885321740825286,662.0
nucleic acid phosphodiester bond hydrolysis (GO:0090305),0.6542656280369309,744.0,0.7243713159056806,930.0
positive regulation of type I interferon production (GO:0032481),0.654194725846532,745.0,0.7413979637942962,843.0
heme transport (GO:0015886),0.6541683404743167,746.0,0.41031081064599334,3837.0
regulation of telomere maintenance via telomerase (GO:0032210),0.6540402618022949,747.0,0.9272558013450867,314.0
spliceosomal complex assembly (GO:0000245),0.6540074339560709,748.0,0.8692181717904164,449.0
histone modification (GO:0016570),0.6538666920886278,749.0,0.7112937466643863,995.0
negative regulation of ubiquitin-protein transferase activity (GO:0051444),0.6536311588998843,750.0,0.8848459758886499,412.0
cell cycle G2/M phase transition (GO:0044839),0.6535513158207855,751.0,0.7436924632229481,829.0
cellular response to hydroxyurea (GO:0072711),0.6531753345562986,752.5,0.6264180911818444,1497.5
response to hydroxyurea (GO:0072710),0.6531753345562986,752.5,0.6264180911818444,1497.5
nuclear export (GO:0051168),0.6530691417697829,754.0,0.8538927058348794,480.0
protein acetylation (GO:0006473),0.6530236774183961,755.0,0.7849752827444916,676.0
nucleic acid transport (GO:0050657),0.6525877693845717,756.0,0.5610522716949138,2038.0
protein export from nucleus (GO:0006611),0.6517513665403972,757.0,0.8425417076912796,511.0
regulation of mitotic cell cycle phase transition (GO:1901990),0.6511498605117622,758.0,0.8108287450885737,602.0
apoptotic DNA fragmentation (GO:0006309),0.6509976657837754,759.0,0.6425627862757881,1380.0
mitotic cell cycle phase transition (GO:0044772),0.6506319375363248,760.0,0.7617512980534087,773.0
sister chromatid segregation (GO:0000819),0.650539858754776,761.0,0.8416833591165048,514.0
somite development (GO:0061053),0.6504376734434135,762.0,0.7334122254471515,885.0
regulation of microtubule-based process (GO:0032886),0.6502829555191096,763.0,0.7388940692695869,856.0
RNA methylation (GO:0001510),0.6502585700564597,764.0,0.797887186682519,634.0
positive regulation of gene silencing by miRNA (GO:2000637),0.6499594853293913,765.0,0.7629951671274132,764.0
negative regulation of GTPase activity (GO:0034260),0.6496362659967806,766.0,0.6548801009120976,1298.0
late endosome to vacuole transport via multivesicular body sorting pathway (GO:0032511),0.6492178662974335,767.0,0.5121212617399198,2649.0
positive regulation of histone H3-K9 acetylation (GO:2000617),0.6491672272457513,768.0,0.7933602851433431,646.0
telomere maintenance via telomere lengthening (GO:0010833),0.6489719690168487,769.0,0.7683451428508223,742.0
regulation of mRNA stability (GO:0043488),0.6486663683274446,770.0,0.8392163260372656,520.0
G2/M transition of mitotic cell cycle (GO:0000086),0.6484457645241137,771.0,0.7536196029369634,794.0
negative regulation of DNA biosynthetic process (GO:2000279),0.6482996400663594,772.0,0.7099998515067751,1002.0
regulation of oxidoreductase activity (GO:0051341),0.6479512391572069,773.0,0.816482139067586,583.0
establishment of epithelial cell apical/basal polarity (GO:0045198),0.6476688856569298,775.0,0.36942145590941794,4202.0
establishment of apical/basal cell polarity (GO:0035089),0.6476688856569298,775.0,0.36942145590941794,4202.0
polarized epithelial cell differentiation (GO:0030859),0.6476688856569298,775.0,0.36942145590941794,4202.0
acyl-CoA biosynthetic process (GO:0071616),0.6474878019985596,777.0,0.62015345253651,1543.0
regulation of feeding behavior (GO:0060259),0.6467172702474144,778.0,0.6201504689082518,1544.0
tRNA transcription (GO:0009304),0.6466918406428654,779.0,0.7308771946467713,895.0
response to progesterone (GO:0032570),0.6464078669584158,780.0,0.5840544144984509,1814.0
regulation of DNA recombination (GO:0000018),0.6462530449154078,781.0,0.8437081535336721,503.0
cellular response to UV (GO:0034644),0.6461949159915705,782.0,0.7861164803582055,671.0
mitochondrial ATP synthesis coupled electron transport (GO:0042775),0.6461099069028323,783.5,1.0134483853395606,201.5
aerobic electron transport chain (GO:0019646),0.6461099069028323,783.5,1.0134483853395606,201.5
retinoic acid receptor signaling pathway (GO:0048384),0.6460737661788383,785.0,0.7851111246553356,675.0
DNA double-strand break processing (GO:0000729),0.6459381757707556,786.0,0.8898956033318252,399.0
positive regulation of mRNA metabolic process (GO:1903313),0.6456378605341293,787.0,0.5234347831850031,2509.0
regulation of cellular amine metabolic process (GO:0033238),0.6456138623893763,788.0,0.8955548974598325,379.0
nuclear-transcribed mRNA poly(A) tail shortening (GO:0000289),0.6455891644133214,789.0,0.5550355194326032,2114.0
mRNA processing (GO:0006397),0.6455724981107434,790.0,0.8527718643565477,482.0
peptidyl-serine autophosphorylation (GO:0036289),0.64551344309069,791.0,0.991559489597624,227.0
lipid droplet formation (GO:0140042),0.6451131143740693,792.0,0.701118117219265,1043.0
positive regulation of execution phase of apoptosis (GO:1900119),0.6448357850325619,793.0,0.6549131699282265,1297.0
positive regulation of regulated secretory pathway (GO:1903307),0.6445585778562314,794.0,0.6608004447823873,1255.0
"RNA splicing, via endonucleolytic cleavage and ligation (GO:0000394)",0.6444825524220889,795.0,0.7108697585993444,997.0
regulation of mitotic cell cycle spindle assembly checkpoint (GO:0090266),0.6444315021640262,796.0,0.8545354439196787,477.0
regulation of protein localization to nucleolus (GO:1904749),0.6443868032709196,797.0,0.7855469302591523,674.0
cellular response to arsenic-containing substance (GO:0071243),0.6438965079327323,798.0,0.9063127925576149,356.0
glial cell development (GO:0021782),0.6436929467652124,799.0,0.7346954620885399,873.0
L-glutamate transmembrane transport (GO:0015813),0.6428728026832241,800.0,0.7775184530727631,712.0
regulation of execution phase of apoptosis (GO:1900117),0.6427155302477907,801.0,0.5482739147164903,2172.0
regulation of p38MAPK cascade (GO:1900744),0.642352819214937,802.0,0.6279246145516212,1492.0
regulation of type I interferon production (GO:0032479),0.6412801031764518,803.0,0.7305121299704823,897.0
aorta morphogenesis (GO:0035909),0.6412712758026242,804.0,0.6249624971422959,1507.0
electron transport chain (GO:0022900),0.6408749819130473,805.0,0.3988995701231131,3954.0
regulation of regulated secretory pathway (GO:1903305),0.6406319509234919,806.0,0.8239347229550893,561.0
detection of calcium ion (GO:0005513),0.6404804342866685,807.0,0.6505150866567238,1326.0
mRNA 3'-end processing (GO:0031124),0.6403755923119525,808.0,0.8690932329663752,450.0
regulation of protein polymerization (GO:0032271),0.6400976020166474,809.0,0.679646299147761,1134.0
chromatin remodeling (GO:0006338),0.6395927283020363,810.0,0.7717590293044807,733.0
negative regulation of DNA binding (GO:0043392),0.6395681496372236,811.0,0.8140845043176274,593.0
histone H2A ubiquitination (GO:0033522),0.639458789822696,812.0,0.9552489346938093,278.0
rRNA methylation (GO:0031167),0.6391151596546794,813.0,0.6895497107126778,1091.0
regulation of ATP metabolic process (GO:1903578),0.6389764810962647,814.0,0.8375551939978457,524.0
mitotic nuclear division (GO:0140014),0.6381662228287689,815.0,0.856257425301359,473.0
cotranslational protein targeting to membrane (GO:0006613),0.6379567152234178,816.0,1.014070613864317,199.0
astral microtubule organization (GO:0030953),0.6379097737859923,817.0,0.8884685699517307,405.0
regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0010880),0.6379014472974929,818.0,0.758516627812264,780.0
tRNA modification (GO:0006400),0.6377921787392494,819.0,0.7816780797175245,693.0
substantia nigra development (GO:0021762),0.6377430146947018,820.0,0.7221450725050517,938.0
phospholipid translocation (GO:0045332),0.6375587572748778,821.0,0.6768247348110342,1155.0
nucleosome organization (GO:0034728),0.6374448452934894,822.0,0.7040568910272519,1026.0
positive regulation of organelle organization (GO:0010638),0.6372396852729336,823.0,0.6769691466106712,1152.0
regulation of Rac protein signal transduction (GO:0035020),0.6369790325084722,824.0,0.5562605872903944,2097.0
regulation of growth rate (GO:0040009),0.6368518685668959,825.0,0.7572455634607308,781.0
positive regulation of growth (GO:0045927),0.636805546800363,826.0,0.7551015003347461,787.0
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",0.6361269553943487,827.0,0.9666446408667333,257.0
response to ionizing radiation (GO:0010212),0.6353486261934955,828.0,0.8156854259785931,587.0
hexose metabolic process (GO:0019318),0.6348685231773183,829.0,0.7569042268669086,782.0
autophagosome organization (GO:1905037),0.6345826210184005,830.0,0.736498503733649,864.0
regulation of catabolic process (GO:0009894),0.6343584491663943,831.0,0.6255941982906557,1502.0
telomere maintenance via telomerase (GO:0007004),0.6342746115142799,832.5,0.6579720096706502,1273.5
RNA-dependent DNA biosynthetic process (GO:0006278),0.6342746115142799,832.5,0.6579720096706502,1273.5
dendrite self-avoidance (GO:0070593),0.6341075884102654,834.0,0.6227710429738559,1526.0
telomere maintenance via recombination (GO:0000722),0.634017472938368,835.0,0.734531095434207,875.0
liver development (GO:0001889),0.6329769640756816,836.0,0.7364209518549553,865.0
regulation of retinoic acid receptor signaling pathway (GO:0048385),0.6327382358893853,837.0,0.7206122906293344,948.0
regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway (GO:2001267),0.632625657373218,838.0,0.5255273333052076,2469.0
toll-like receptor 3 signaling pathway (GO:0034138),0.6321286895145716,839.0,0.8072607519323917,607.0
DNA catabolic process (GO:0006308),0.6318497767070249,840.0,0.8138428726253774,594.0
radial glial cell differentiation (GO:0060019),0.6318253143311747,841.0,0.5764125244725414,1882.0
negative regulation of biosynthetic process (GO:0009890),0.6314255003376145,842.0,0.7395951708709609,851.0
positive regulation of lyase activity (GO:0051349),0.6313842807400022,843.0,0.6818344508022577,1125.0
response to chemokine (GO:1990868),0.6309264318058047,844.0,0.6777199074074503,1145.0
protein transmembrane import into intracellular organelle (GO:0044743),0.6309233671727975,845.0,0.7960981799751509,641.0
embryonic cranial skeleton morphogenesis (GO:0048701),0.6308508113883196,846.0,0.7205089533372391,950.0
positive regulation of neuroblast proliferation (GO:0002052),0.6307339788477517,847.0,0.5168616292617844,2582.0
cellular response to caffeine (GO:0071313),0.6300496680770875,849.0,0.702999413038359,1032.0
response to caffeine (GO:0031000),0.6300496680770875,849.0,0.702999413038359,1032.0
cellular response to purine-containing compound (GO:0071415),0.6300496680770875,849.0,0.702999413038359,1032.0
positive regulation of calcium ion-dependent exocytosis (GO:0045956),0.629733346238552,851.0,0.6703626372794806,1198.0
phosphorylation of RNA polymerase II C-terminal domain (GO:0070816),0.6295679689599589,852.0,0.677235883021218,1150.0
positive regulation of type 2 immune response (GO:0002830),0.6293067201084848,853.0,0.5156016167176701,2603.0
regulation of mRNA catabolic process (GO:0061013),0.6284476435329567,854.0,0.8024878374595138,624.0
phosphate ion transmembrane transport (GO:0035435),0.6281173866617833,855.0,0.6742065283935756,1170.0
positive regulation of mast cell degranulation (GO:0043306),0.6279339085237678,856.0,0.531482707717196,2395.0
"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",0.6277767868331219,857.0,0.6320187765988619,1468.0
thyroid hormone generation (GO:0006590),0.6273031673729725,858.0,0.6707264568406434,1194.0
ncRNA 3'-end processing (GO:0043628),0.627156892292344,859.0,0.850520201237786,488.0
citrulline metabolic process (GO:0000052),0.6271359636359888,860.0,0.5557270828295051,2104.0
protein sulfation (GO:0006477),0.6270835282260385,861.0,0.612387071732653,1607.0
negative regulation of monocyte chemotaxis (GO:0090027),0.6270624069506116,862.0,0.6343897350650158,1445.0
catecholamine catabolic process (GO:0042424),0.6265505683268119,863.5,0.7355443844841206,867.5
dopamine catabolic process (GO:0042420),0.6265505683268119,863.5,0.7355443844841206,867.5
TRIF-dependent toll-like receptor signaling pathway (GO:0035666),0.6265187284606121,865.0,0.65658039306543,1289.0
cellular response to nitrogen levels (GO:0043562),0.6264875299826808,866.5,0.7810264526578635,696.5
cellular response to nitrogen starvation (GO:0006995),0.6264875299826808,866.5,0.7810264526578635,696.5
intracellular protein transmembrane transport (GO:0065002),0.6263811990847281,868.0,0.8343326938770318,534.0
positive regulation of behavior (GO:0048520),0.6262743407148833,869.0,0.4987198530882844,2813.0
erythrocyte differentiation (GO:0030218),0.6262726217472194,870.0,0.7598772323061711,777.0
positive regulation of telomere maintenance via telomerase (GO:0032212),0.6258319419783669,871.0,0.9171253531161285,338.0
protein localization to nucleus (GO:0034504),0.6255526979517444,872.0,0.748585278797063,806.0
"mitochondrial electron transport, ubiquinol to cytochrome c (GO:0006122)",0.6255407411432007,873.0,0.9075960203894761,354.0
modification-dependent protein catabolic process (GO:0019941),0.6252736090988937,874.0,0.7065662858952033,1016.0
regulation of cardiac muscle contraction by calcium ion signaling (GO:0010882),0.6252630722236496,875.0,0.6980635498240304,1062.0
snRNA transcription by RNA polymerase III (GO:0042796),0.6245924684424256,876.0,0.8830881501281104,419.0
lamellipodium organization (GO:0097581),0.6243042198144527,877.0,0.5705380552490843,1933.0
regulation of vitamin D receptor signaling pathway (GO:0070562),0.6239421157814475,878.0,0.85920920044226,470.0
positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress (GO:1990440),0.6237595450345482,879.0,0.4752473938539744,3085.0
RNA splicing (GO:0008380),0.6228201751201484,880.0,0.8840846847112362,414.0
positive regulation of nervous system process (GO:0031646),0.62281759877216,881.0,0.7498798963143162,804.0
histone H3-K4 methylation (GO:0051568),0.6227713979100558,882.0,0.7266025710667778,918.0
ribosomal large subunit biogenesis (GO:0042273),0.6227279776403323,883.0,0.8483745049701261,493.0
positive regulation of peroxisome proliferator activated receptor signaling pathway (GO:0035360),0.6226501553702061,884.0,0.7869507806671031,666.0
amino sugar catabolic process (GO:0046348),0.6224628353753507,885.0,0.971072274014339,253.0
negative regulation of potassium ion transport (GO:0043267),0.6222422344732723,886.0,0.5519067106878252,2134.0
nitric oxide metabolic process (GO:0046209),0.6222194502581433,887.0,0.6668710583016868,1217.0
regulation of cellular amino acid metabolic process (GO:0006521),0.62209246240028,888.0,0.8725820690508924,440.0
NLS-bearing protein import into nucleus (GO:0006607),0.6217861250817674,889.0,0.7020484723665669,1037.0
dopamine uptake (GO:0090494),0.6209961709939333,890.0,0.6636217859166693,1241.0
negative regulation of homotypic cell-cell adhesion (GO:0034111),0.6209409736576808,891.0,0.6457632037748609,1359.0
intrinsic apoptotic signaling pathway in response to oxidative stress (GO:0008631),0.6207282906552536,892.0,0.7737163628354125,724.0
protein autoubiquitination (GO:0051865),0.6205902724822667,893.0,0.7148728823322753,985.0
positive regulation of microtubule polymerization (GO:0031116),0.6199954428810164,894.0,0.8144900629963931,592.0
peptidyl-serine dephosphorylation (GO:0070262),0.6195185524635279,895.0,0.6027923147060215,1675.0
negative regulation of RNA metabolic process (GO:0051253),0.6194999826544955,896.0,0.6140486961459259,1586.0
RIG-I signaling pathway (GO:0039529),0.6193417748015577,897.0,0.8515635440435716,484.0
ionotropic glutamate receptor signaling pathway (GO:0035235),0.6192925559188137,898.0,0.74031223137086,850.0
regulation of synaptic vesicle exocytosis (GO:2000300),0.61914267314926,899.0,0.7665973006757694,752.0
negative regulation of supramolecular fiber organization (GO:1902904),0.6191005081726976,900.0,0.7305422350623942,896.0
cellular macromolecule catabolic process (GO:0044265),0.6188588500947062,901.0,0.734178104107153,881.0
protein poly-ADP-ribosylation (GO:0070212),0.6188040385139723,902.0,0.533952461719193,2357.0
positive regulation of apoptotic cell clearance (GO:2000427),0.6187231007127124,903.0,0.7937338237662729,645.0
positive regulation of microtubule polymerization or depolymerization (GO:0031112),0.6181376476478921,904.0,0.7928831105709127,649.0
regulation of stress-activated protein kinase signaling cascade (GO:0070302),0.6180416667058468,905.0,0.6585151528411564,1270.0
nucleoside metabolic process (GO:0009116),0.6176152646159413,906.0,0.8679114180437851,451.0
DNA-dependent DNA replication maintenance of fidelity (GO:0045005),0.617432759047188,907.0,0.8564255692053874,472.0
positive regulation of synapse maturation (GO:0090129),0.6173481867739407,908.0,0.5473114848651645,2186.0
adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460),0.617176963916976,909.0,0.6709877064978181,1193.0
