set,Real_Score,Real_Rank,Syn_Score,Syn_Rank
mitotic spindle assembly checkpoint signaling (GO:0007094),1.1643210405594788,31.0,1.2967099462114315,41.0
polyadenylation-dependent snoRNA 3'-end processing (GO:0071051),1.1595443552771763,33.0,1.3858873957668554,29.0
"nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5' (GO:0034427)",1.1565345684750117,34.0,1.2578986513617871,61.0
tetrahydrofolate metabolic process (GO:0046653),1.1548026031113696,35.5,1.3607374691571188,33.5
tetrahydrofolate interconversion (GO:0035999),1.1548026031113696,35.5,1.3607374691571188,33.5
pyrimidine nucleobase biosynthetic process (GO:0019856),1.1457704541411906,37.5,1.1540851966350913,89.5
pyrimidine ribonucleotide biosynthetic process (GO:0009220),1.1457704541411906,37.5,1.1540851966350913,89.5
positive regulation of stem cell proliferation (GO:2000648),1.1409039366486942,39.0,0.7936625005891739,644.0
hepatocyte differentiation (GO:0070365),1.1379931864991173,40.0,1.1112401190426515,114.0
DNA replication initiation (GO:0006270),1.1368807432206576,41.0,1.2091524096212127,72.0
purine nucleobase metabolic process (GO:0006144),1.1341458636391315,42.0,1.2307694466642631,64.0
positive regulation of telomerase RNA localization to Cajal body (GO:1904874),1.1332716252494186,43.5,1.6662637274497658,14.5
regulation of telomerase RNA localization to Cajal body (GO:1904872),1.1332716252494186,43.5,1.6662637274497658,14.5
replication fork protection (GO:0048478),1.1329153573602877,45.0,1.2756013344762176,53.0
chromatin silencing at telomere (GO:0006348),1.1307453644744947,46.0,1.0312600342611957,181.0
kinetochore assembly (GO:0051382),1.1292706441211606,47.0,1.3010305166114373,39.0
mitotic spindle midzone assembly (GO:0051256),1.126044979783731,48.5,1.1142312061312871,112.5
mitotic spindle elongation (GO:0000022),1.126044979783731,48.5,1.1142312061312871,112.5
nuclear mRNA surveillance (GO:0071028),1.1251370970105858,50.0,1.2811884918749281,48.0
amino-acid betaine transport (GO:0015838),1.1219453331863225,51.0,0.9345759114310876,303.0
mitotic sister chromatid cohesion (GO:0007064),1.1171443938936512,52.0,1.3799538723852696,30.0
"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)",1.1136676656032385,53.0,1.1945007713178208,77.0
positive regulation of establishment of protein localization (GO:1904951),1.1127470391193444,54.0,1.5813437917397515,18.0
ribose phosphate biosynthetic process (GO:0046390),1.107625378997017,55.0,0.9801678499556756,232.0
DNA replication-independent nucleosome assembly (GO:0006336),1.1002135927030743,56.0,1.2173796233628376,66.0
"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)",1.0994762870417227,57.0,1.2738066789704705,54.0
RNA localization to Cajal body (GO:0090670),1.0986285372403166,58.5,1.7428201710505302,3.5
scaRNA localization to Cajal body (GO:0090666),1.0986285372403166,58.5,1.7428201710505302,3.5
peptidyl-lysine dimethylation (GO:0018027),1.0935429725154933,60.0,1.014526200353822,198.0
regulation of acetyl-CoA biosynthetic process from pyruvate (GO:0010510),1.09174272961862,61.5,1.0848140944845224,130.5
regulation of acyl-CoA biosynthetic process (GO:0050812),1.09174272961862,61.5,1.0848140944845224,130.5
myelin assembly (GO:0032288),1.0902878178897824,63.0,1.2524223895312827,62.0
positive regulation of establishment of protein localization to telomere (GO:1904851),1.088091769706449,66.0,1.71200983074178,8.0
regulation of establishment of protein localization to telomere (GO:0070203),1.088091769706449,66.0,1.71200983074178,8.0
regulation of protein localization to Cajal body (GO:1904869),1.088091769706449,66.0,1.71200983074178,8.0
positive regulation of protein localization to Cajal body (GO:1904871),1.088091769706449,66.0,1.71200983074178,8.0
"positive regulation of protein localization to chromosome, telomeric region (GO:1904816)",1.088091769706449,66.0,1.71200983074178,8.0
regulation of sister chromatid cohesion (GO:0007063),1.0815206304558518,69.0,1.3399294726214783,35.0
protein localization to microtubule cytoskeleton (GO:0072698),1.0735270318991295,70.0,1.2849569806753591,46.0
regulation of spindle organization (GO:0090224),1.062697793474376,71.0,1.100843849504855,122.0
pyrimidine-containing compound metabolic process (GO:0072527),1.0546908911554282,72.0,1.072675210120087,147.0
DNA replication-dependent nucleosome organization (GO:0034723),1.0522634918689204,73.5,1.276734672068638,49.5
DNA replication-dependent nucleosome assembly (GO:0006335),1.0522634918689204,73.5,1.276734672068638,49.5
mitochondrial calcium ion transmembrane transport (GO:0006851),1.050048053130544,75.0,1.2956517775781904,43.0
rRNA modification (GO:0000154),1.0464686662477318,76.0,1.2858722377199996,45.0
mitochondrial gene expression (GO:0140053),1.03993788981661,77.0,1.1431251149109896,94.0
serine transport (GO:0032329),1.0388958641362827,78.0,1.0840519576046188,133.0
cerebral cortex neuron differentiation (GO:0021895),1.0355862616441998,79.0,1.21008850115807,71.0
pyrimidine-containing compound biosynthetic process (GO:0072528),1.0327944317026738,80.0,1.0108161082510994,204.0
negative regulation of microtubule depolymerization (GO:0007026),1.0310309299222589,81.0,1.0507242418407137,165.0
positive regulation of neuron migration (GO:2001224),1.0263272243168926,82.0,1.1494280566992379,92.0
termination of RNA polymerase II transcription (GO:0006369),1.0250520767529103,83.0,1.1107169957427805,116.0
negative regulation of DNA-dependent DNA replication (GO:2000104),1.025014055344,84.0,1.1711622631615128,82.0
regulation of mitotic sister chromatid separation (GO:0010965),1.0234377219012454,85.0,1.0319543541731435,180.0
protein import into mitochondrial matrix (GO:0030150),1.021359704439289,86.0,1.1422982199716527,95.0
carnitine transport (GO:0015879),1.0180939231473265,87.0,0.8954688113944304,380.0
enzyme-directed rRNA pseudouridine synthesis (GO:0000455),1.017137802096476,88.5,1.4253588939807764,25.5
rRNA pseudouridine synthesis (GO:0031118),1.017137802096476,88.5,1.4253588939807764,25.5
DNA ligation (GO:0006266),1.0106083681345235,90.0,1.175512107550208,81.0
chromosome condensation (GO:0030261),1.0084912847831808,91.0,1.1347755794995649,100.0
regulation of DNA-dependent DNA replication (GO:0090329),1.0043813209964803,92.0,1.0840965463475036,132.0
5-phosphoribose 1-diphosphate biosynthetic process (GO:0006015),1.0034912047783484,93.5,0.7504213763436353,802.5
5-phosphoribose 1-diphosphate metabolic process (GO:0046391),1.0034912047783484,93.5,0.7504213763436353,802.5
protein K29-linked ubiquitination (GO:0035519),1.0004443029303844,95.0,1.0731397412856443,145.0
mitotic DNA integrity checkpoint signaling (GO:0044774),0.9888142076271573,96.0,1.109730042304703,117.0
G-quadruplex DNA unwinding (GO:0044806),0.9871200436807026,97.0,1.2122620617166315,70.0
spliceosomal snRNP assembly (GO:0000387),0.9841136902787679,98.0,1.0823223844286107,134.0
V(D)J recombination (GO:0033151),0.9826216315736976,99.0,1.0978668509137475,124.0
nephron tubule development (GO:0072080),0.982573942226828,100.0,0.9566608520177208,273.0
mitotic chromosome condensation (GO:0007076),0.9783125065499746,101.0,0.9994700758192063,216.0
negative regulation of telomere maintenance via telomere lengthening (GO:1904357),0.9779356949114815,102.0,0.9333616077757381,306.0
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902166),0.9717883325370255,103.0,1.2643599687743734,57.0
pyrimidine nucleoside biosynthetic process (GO:0046134),0.9693600864247506,104.0,0.9205362946299983,324.0
telomeric loop disassembly (GO:0090657),0.9691166182898376,105.0,0.9801378956901614,233.0
microtubule cytoskeleton organization involved in mitosis (GO:1902850),0.9669547706877122,106.0,1.0765972195913418,141.0
stress-activated protein kinase signaling cascade (GO:0031098),0.966166707961259,107.0,1.0071564119654006,210.0
positive regulation of DNA-directed DNA polymerase activity (GO:1900264),0.9656416696522706,108.5,1.2122945812953412,68.5
regulation of DNA-directed DNA polymerase activity (GO:1900262),0.9656416696522706,108.5,1.2122945812953412,68.5
histone phosphorylation (GO:0016572),0.9646079854586642,110.0,1.1336791136404958,101.0
histone exchange (GO:0043486),0.9640879305298053,111.0,0.9972933955116138,217.0
microtubule depolymerization (GO:0007019),0.9629787541208467,112.0,1.0086599588741243,208.0
mitochondrial translational termination (GO:0070126),0.9540108854681605,113.0,1.1634036772298688,86.0
regulation of protein kinase A signaling (GO:0010738),0.9487142046864293,114.0,0.88373196843742,415.0
histone-serine phosphorylation (GO:0035404),0.9480235680591244,115.0,0.8595920495799345,469.0
attachment of mitotic spindle microtubules to kinetochore (GO:0051315),0.9476250141166839,116.0,1.1294055405033763,102.0
positive regulation of viral transcription (GO:0050434),0.9474147290035978,117.0,1.1944989940809947,78.0
regulation of vesicle fusion (GO:0031338),0.9444237717270291,118.0,0.8766198704511918,430.0
leucine catabolic process (GO:0006552),0.9421549638560955,119.5,0.9566719899554984,271.5
leucine metabolic process (GO:0006551),0.9421549638560955,119.5,0.9566719899554984,271.5
"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000479)",0.9380222458760141,121.0,1.1475972862537063,93.0
mitotic spindle organization (GO:0007052),0.9370502753860794,122.0,1.0607594996897538,156.0
lysosomal microautophagy (GO:0016237),0.9347654372152966,123.5,0.9919074884123061,224.5
piecemeal microautophagy of the nucleus (GO:0034727),0.9347654372152966,123.5,0.9919074884123061,224.5
mitochondrial translational elongation (GO:0070125),0.9337406347646179,125.0,1.1548173810311173,88.0
establishment of protein localization to mitochondrion (GO:0072655),0.9311043028509214,126.0,1.008333454595582,209.0
membrane biogenesis (GO:0044091),0.9303788090570259,127.0,1.0232379466623909,191.0
translational termination (GO:0006415),0.929978288767707,128.0,1.1566614305753593,87.0
negative regulation of chromosome organization (GO:2001251),0.929202151661703,129.0,0.7659965257820142,752.0
GDP-mannose metabolic process (GO:0019673),0.9249434250728479,130.0,0.9566460454388489,274.0
dopamine transport (GO:0015872),0.9238528969570274,131.0,0.9602872476556411,262.0
nucleotide biosynthetic process (GO:0009165),0.9221875199573107,132.0,0.9442782697737166,293.0
mitochondrial RNA processing (GO:0000963),0.9215339373120601,133.0,1.0250241212422844,188.0
regulation of protein K63-linked ubiquitination (GO:1900044),0.9214692525461867,134.0,0.9133665223671228,344.0
translational elongation (GO:0006414),0.921066153593655,135.0,1.139563668605793,96.0
regulation of DNA recombination at telomere (GO:0072695),0.9206445851037679,136.5,1.1213508340461524,106.5
negative regulation of DNA recombination at telomere (GO:0048239),0.9206445851037679,136.5,1.1213508340461524,106.5
DNA alkylation (GO:0006305),0.9205446906989622,138.5,1.0448976664601899,170.5
DNA methylation or demethylation (GO:0044728),0.9205446906989622,138.5,1.0448976664601899,170.5
negative regulation of chemokine-mediated signaling pathway (GO:0070100),0.9197151504231235,140.0,0.9105002445450111,351.0
maturation of SSU-rRNA (GO:0030490),0.9186329151600148,141.0,1.0612942835818568,155.0
monoamine transport (GO:0015844),0.9166260814773035,142.0,1.0161133621351972,195.0
negative regulation of cellular respiration (GO:1901856),0.9138447172903802,143.0,0.8048217622123647,611.0
organic cation transport (GO:0015695),0.9122539097730602,144.0,0.8478064867168207,493.0
protein localization to presynapse (GO:1905383),0.9095851155837384,146.0,1.0715297134111121,149.0
axo-dendritic protein transport (GO:0099640),0.9095851155837384,146.0,1.0715297134111121,149.0
anterograde axonal protein transport (GO:0099641),0.9095851155837384,146.0,1.0715297134111121,149.0
regulation of cytochrome-c oxidase activity (GO:1904959),0.9081818609158887,148.0,1.1371981750844071,98.0
nuclear pore complex assembly (GO:0051292),0.9071426374815426,149.0,1.058513705516971,158.0
meiotic sister chromatid cohesion (GO:0051177),0.9033513158925082,150.0,0.996133268792691,219.0
reticulophagy (GO:0061709),0.9033041573649768,151.0,0.8822585290574937,422.0
protein insertion into mitochondrial inner membrane (GO:0045039),0.9028515162696916,152.0,0.9313585561946489,307.0
mitochondrial translation (GO:0032543),0.9026606223879811,153.0,1.1213506129389412,108.0
endoplasmic reticulum tubular network organization (GO:0071786),0.9019596385733701,154.0,0.8394649807878933,518.0
RNA stabilization (GO:0043489),0.9017464022481373,155.0,1.0793649177854792,135.0
pyrimidine nucleoside metabolic process (GO:0006213),0.9014438354031584,156.0,1.0539287259874799,160.0
neuron remodeling (GO:0016322),0.9011876038753597,157.0,0.7799021856308961,700.0
DNA modification (GO:0006304),0.8975162814149122,158.0,0.9567115510761433,270.0
"negative regulation of blood coagulation, intrinsic pathway (GO:2000267)",0.8947452422910116,159.5,0.8947053014951717,386.5
"regulation of blood coagulation, intrinsic pathway (GO:2000266)",0.8947452422910116,159.5,0.8947053014951717,386.5
magnesium ion homeostasis (GO:0010960),0.8944604712599976,161.0,0.8368371756775405,527.0
inner mitochondrial membrane organization (GO:0007007),0.893820986132625,162.0,0.9302268757121553,310.0
import into nucleus (GO:0051170),0.8934770185515906,163.0,0.9740798531692817,248.0
purine ribonucleoside monophosphate metabolic process (GO:0009167),0.8934273103073728,164.0,1.076545476978489,142.0
protein K6-linked ubiquitination (GO:0085020),0.893105916034092,165.0,0.9382627260272032,296.0
positive regulation of vesicle fusion (GO:0031340),0.8925463979308489,166.0,1.0146746636108526,197.0
regulation of nuclear cell cycle DNA replication (GO:0033262),0.8904287489773232,167.0,0.9070984726353576,354.0
pyrimidine nucleoside salvage (GO:0043097),0.8895989615529638,168.5,0.7759262356323285,714.5
pyrimidine-containing compound salvage (GO:0008655),0.8895989615529638,168.5,0.7759262356323285,714.5
retrograde axonal transport (GO:0008090),0.8892307069514308,170.0,0.8946477801424659,388.0
mitotic DNA replication checkpoint signaling (GO:0033314),0.888953192383512,171.0,1.0310763429491723,182.0
purine ribonucleoside monophosphate biosynthetic process (GO:0009168),0.888843045872152,172.0,1.0869966850575752,129.0
tRNA aminoacylation (GO:0043039),0.8872433613669033,173.0,1.1112069667919735,115.0
positive regulation of extracellular matrix assembly (GO:1901203),0.8872246715503049,174.0,1.0746554367524412,144.0
regulation of posttranscriptional gene silencing (GO:0060147),0.8854822287632409,175.5,1.1174278456059563,109.5
regulation of gene silencing by RNA (GO:0060966),0.8854822287632409,175.5,1.1174278456059563,109.5
DNA replication-independent nucleosome organization (GO:0034724),0.885060086827443,177.0,1.138199335465925,97.0
coenzyme A metabolic process (GO:0015936),0.884982662762991,178.0,0.9668495968898627,255.0
T cell apoptotic process (GO:0070231),0.8847128790656204,179.0,1.2767282419283772,51.0
mitochondrial DNA metabolic process (GO:0032042),0.8821757226449115,180.0,0.8725805309701066,438.0
protein lipoylation (GO:0009249),0.8813306510618251,181.0,1.2017971588257141,73.0
positive regulation of mitotic cell cycle phase transition (GO:1901992),0.8799938733591088,182.0,0.977646802959643,239.0
negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902254),0.8797708907365923,183.0,1.1011020624372696,121.0
positive regulation of transporter activity (GO:0032411),0.879182030754325,184.0,0.8300544172952611,540.0
regulation of metaphase/anaphase transition of cell cycle (GO:1902099),0.8790727696209555,185.0,0.8900524270538405,399.0
negative regulation of cytokinesis (GO:0032466),0.878349381072088,186.0,0.9811123885226861,231.0
response to X-ray (GO:0010165),0.877879818295274,187.0,1.0460782770756423,169.0
"DNA-templated transcription, termination (GO:0006353)",0.8773296344547789,188.0,1.0022927279511555,214.0
mitotic G2 DNA damage checkpoint signaling (GO:0007095),0.8773089672686681,189.0,0.960279601498378,263.0
regulation of chemokine-mediated signaling pathway (GO:0070099),0.8772190713128424,190.0,0.8997655331548132,373.0
positive regulation of double-strand break repair via homologous recombination (GO:1905168),0.8766069036834665,191.0,0.8398173490705021,516.0
positive regulation of protein polyubiquitination (GO:1902916),0.8751418331657823,192.0,0.705133242253684,1022.0
mRNA pseudouridine synthesis (GO:1990481),0.8744194066597378,193.0,1.2254086808834816,65.0
DNA replication (GO:0006260),0.8741588667223807,194.0,0.9656132681113436,257.0
error-prone translesion synthesis (GO:0042276),0.873689832598896,195.0,0.9373297499437955,299.0
transport along microtubule (GO:0010970),0.8735737997996353,196.0,1.1686244481418728,84.0
DNA replication checkpoint signaling (GO:0000076),0.873026146524964,197.0,0.9700353015572443,253.0
neuron maturation (GO:0042551),0.8724248458066812,198.0,0.7982200757477551,628.0
"RNA phosphodiester bond hydrolysis, endonucleolytic (GO:0090502)",0.8721569272248851,199.0,0.9292127480793893,311.0
amine transport (GO:0015837),0.8719346610771392,200.0,0.884210096341025,413.0
tubulin complex assembly (GO:0007021),0.870591397594478,201.0,1.2762470431622195,52.0
mitotic nuclear membrane disassembly (GO:0007077),0.8703767912579791,202.0,0.7710857119317871,737.0
alpha-beta T cell activation (GO:0046631),0.8698543403668257,203.0,0.8929733556320063,393.0
serine family amino acid biosynthetic process (GO:0009070),0.8687443207226931,204.0,0.9766980684569171,241.0
regulation of mitotic metaphase/anaphase transition (GO:0030071),0.868435083137875,205.0,0.9590254182145314,265.0
regulation of chromatin organization (GO:1902275),0.8681245354852393,206.0,1.0395049023136698,176.0
regulation of leukocyte activation (GO:0002694),0.8672047100260203,207.0,0.7810995370152451,695.0
replication-born double-strand break repair via sister chromatid exchange (GO:1990414),0.8656930531973183,208.0,1.1981984434796533,75.0
exonucleolytic catabolism of deadenylated mRNA (GO:0043928),0.8655927694679652,209.0,1.0015911157161907,215.0
nucleoside salvage (GO:0043174),0.8646783571324479,210.0,0.8045449942151504,613.0
positive regulation of ligase activity (GO:0051351),0.8642164345911993,211.0,1.1164912961684328,111.0
box C/D snoRNP assembly (GO:0000492),0.8641329749437073,212.5,1.0535574981799205,161.5
small nucleolar ribonucleoprotein complex assembly (GO:0000491),0.8641329749437073,212.5,1.0535574981799205,161.5
protein localization to vacuole (GO:0072665),0.8636282361235823,214.0,0.9021182103262578,367.0
nucleosome assembly (GO:0006334),0.8634351284950443,215.0,1.0781200372683513,137.0
negative regulation of meiotic nuclear division (GO:0045835),0.8628376850814995,216.0,1.0089071756400312,207.0
negative regulation of protein depolymerization (GO:1901880),0.8616543354773984,217.0,0.9140082039167255,342.0
regulation of microtubule depolymerization (GO:0031114),0.8609209176821889,218.0,0.918069881995243,333.0
regulation of microtubule polymerization or depolymerization (GO:0031110),0.8553212866167755,219.0,0.957213943330596,268.0
COPI-coated vesicle budding (GO:0035964),0.8551938307608752,221.0,0.7215018350905805,944.0
COPI coating of Golgi vesicle (GO:0048205),0.8551938307608752,221.0,0.7215018350905805,944.0
Golgi transport vesicle coating (GO:0048200),0.8551938307608752,221.0,0.7215018350905805,944.0
regulation of cyclin-dependent protein kinase activity (GO:1904029),0.8548413975130492,223.0,0.9962648132915966,218.0
positive regulation of T-helper 2 cell differentiation (GO:0045630),0.8542706689083186,224.0,0.8624462275175132,460.0
chromatin organization involved in regulation of transcription (GO:0034401),0.8532878825025041,225.5,0.9204105803467181,325.5
chromatin-mediated maintenance of transcription (GO:0048096),0.8532878825025041,225.5,0.9204105803467181,325.5
epiboly involved in wound healing (GO:0090505),0.8491456286515686,227.0,0.836939457810951,526.0
"positive regulation of mRNA splicing, via spliceosome (GO:0048026)",0.8490591170471818,228.0,1.1353559503907162,99.0
mitotic cytokinesis (GO:0000281),0.8487950602823267,229.0,0.8873898383660008,407.0
erythrocyte development (GO:0048821),0.8476805245779314,230.0,0.820779380201895,570.0
chromatin assembly or disassembly (GO:0006333),0.8461575616629817,231.0,1.0431505134239534,172.0
late nucleophagy (GO:0044805),0.8452100309606392,232.0,1.0910457995282694,127.0
DNA biosynthetic process (GO:0071897),0.8446130577180431,233.0,1.0495847656074455,167.0
acid secretion (GO:0046717),0.8434476843183244,234.0,0.5668135409796083,1977.0
negative regulation of release of sequestered calcium ion into cytosol (GO:0051280),0.8428053955724001,235.5,0.8343444044511769,533.5
negative regulation of ryanodine-sensitive calcium-release channel activity (GO:0060315),0.8428053955724001,235.5,0.8343444044511769,533.5
"nuclear-transcribed mRNA catabolic process, exonucleolytic (GO:0000291)",0.842548880301751,237.0,1.0040059253681146,211.0
negative regulation of DNA recombination (GO:0045910),0.8422031879734309,238.0,1.0622961406826312,153.0
regulation of lipid kinase activity (GO:0043550),0.8418657089654875,239.0,0.975878653732884,244.0
rRNA processing (GO:0006364),0.840148467056634,240.0,1.0655498297307455,151.0
regulation of cytoplasmic transport (GO:1903649),0.8385083894929845,241.0,0.784255404682574,675.0
tRNA 5'-leader removal (GO:0001682),0.8382343679874146,242.5,0.8027582449038051,617.5
tRNA 5'-end processing (GO:0099116),0.8382343679874146,242.5,0.8027582449038051,617.5
"DNA damage response, signal transduction resulting in transcription (GO:0042772)",0.836570149982654,244.5,0.9946879042830007,221.5
"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)",0.836570149982654,244.5,0.9946879042830007,221.5
regulation of T-helper 2 cell differentiation (GO:0045628),0.8357704827577286,246.0,0.8084544393607465,606.0
iron-sulfur cluster assembly (GO:0016226),0.8351699904105223,247.0,0.9048152420852281,359.0
heterochromatin assembly (GO:0031507),0.8318068089885707,248.0,0.9380393949186543,297.0
snRNA 3'-end processing (GO:0034472),0.8317733649523928,249.0,1.0884327781324146,128.0
regulation of protein localization to cell cortex (GO:1904776),0.8303053971261035,250.5,0.8434975081957526,502.5
positive regulation of protein localization to cell cortex (GO:1904778),0.8303053971261035,250.5,0.8434975081957526,502.5
regulation of mammary gland epithelial cell proliferation (GO:0033599),0.8297994030329263,252.0,0.8851118299447066,408.0
thiamine-containing compound metabolic process (GO:0042723),0.8294759164560066,253.0,1.002324066656925,213.0
formation of translation preinitiation complex (GO:0001731),0.8268394297322196,254.0,0.5411596173928748,2263.0
nuclear pore organization (GO:0006999),0.8250724245700982,255.0,1.0566763011994227,159.0
nucleobase-containing small molecule interconversion (GO:0015949),0.8231283297463614,256.0,0.8002617589702303,625.0
mitotic spindle assembly (GO:0090307),0.8227826803313535,257.0,0.9598592285752208,264.0
postsynaptic density organization (GO:0097106),0.8226307233586487,258.0,0.7600155868924945,776.0
piRNA biosynthetic process (GO:1990511),0.8225164419245413,259.0,0.9553348798074696,276.0
DNA unwinding involved in DNA replication (GO:0006268),0.822007141849411,260.0,0.8456508761868213,498.0
negative regulation of microtubule polymerization or depolymerization (GO:0031111),0.821534528214831,261.0,0.8991781441682225,374.0
positive regulation by symbiont of host autophagy (GO:0075044),0.8214799783693492,262.0,1.2814837988661443,47.0
protein insertion into mitochondrial membrane (GO:0051204),0.821165923631893,263.0,0.8640925687682589,457.0
protein retention in Golgi apparatus (GO:0045053),0.820965226630317,264.0,0.6988833691679368,1056.0
polyamine metabolic process (GO:0006595),0.8193469263001023,265.0,0.8295616617008186,541.0
hepatocyte growth factor receptor signaling pathway (GO:0048012),0.8186958491669412,266.0,0.6951244236232819,1071.0
sulfur amino acid biosynthetic process (GO:0000097),0.817964284035564,267.0,0.8905745825114372,396.0
protein depolymerization (GO:0051261),0.8176382559245304,268.0,0.8455505938659046,500.0
mitotic nuclear membrane organization (GO:0101024),0.8174900913643469,270.0,1.029099791951843,186.0
nuclear membrane reassembly (GO:0031468),0.8174900913643469,270.0,1.029099791951843,186.0
mitotic nuclear membrane reassembly (GO:0007084),0.8174900913643469,270.0,1.029099791951843,186.0
negative regulation of gluconeogenesis (GO:0045721),0.8168684388949848,272.0,0.6262526176928427,1499.0
plus-end-directed organelle transport along microtubule (GO:0072386),0.8165079722289493,273.5,1.042527049069167,174.5
plus-end-directed vesicle transport along microtubule (GO:0072383),0.8165079722289493,273.5,1.042527049069167,174.5
protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway (GO:0043328),0.8163120072879704,275.5,0.6953612355929538,1068.5
establishment of protein localization to vacuole (GO:0072666),0.8163120072879704,275.5,0.6953612355929538,1068.5
regulation of chromosome segregation (GO:0051983),0.8158349353701617,277.0,0.8732327309603811,435.0
regulation of gene silencing by miRNA (GO:0060964),0.8147244261868927,278.0,1.0182763759550004,193.0
regulation of histone H4 acetylation (GO:0090239),0.814018044413801,279.0,1.1834682726891121,80.0
tRNA-containing ribonucleoprotein complex export from nucleus (GO:0071431),0.8139102492562643,281.0,1.0775487051778223,139.0
tRNA transport (GO:0051031),0.8139102492562643,281.0,1.0775487051778223,139.0
tRNA export from nucleus (GO:0006409),0.8139102492562643,281.0,1.0775487051778223,139.0
mRNA stabilization (GO:0048255),0.8114927355582243,283.0,0.7302309286489662,899.0
maturation of 5.8S rRNA (GO:0000460),0.8113681327744473,284.0,0.891669512155205,394.0
regulation of NAD(P)H oxidase activity (GO:0033860),0.8105037218925629,285.0,0.9538823456108977,279.0
deoxyribonucleotide metabolic process (GO:0009262),0.8104739198617634,286.0,0.8259862608872275,551.0
ncRNA export from nucleus (GO:0097064),0.8103597957400634,287.0,1.0346243937605526,179.0
DNA-dependent DNA replication (GO:0006261),0.8075384845860275,288.0,0.9746099166009099,246.0
mRNA metabolic process (GO:0016071),0.8070593061270729,289.0,1.0165193530462864,194.0
