set,Real_Score,Real_Rank,Syn_Score,Syn_Rank
Pantothenate and CoA biosynthesis,0.5314845852342638,59.0,0.49524250568038014,87.0
Ubiquitin mediated proteolysis,0.529882335062972,60.0,0.5302482819748957,60.0
Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,0.5271397167676338,61.0,0.5140133886340796,67.0
AMPK signaling pathway,0.5266525769414789,62.0,0.4901692900113445,90.0
Prion disease,0.5262716152500005,63.0,0.5156332841557931,66.0
Vitamin digestion and absorption,0.525969794337003,64.0,0.5070878081095468,73.0
VEGF signaling pathway,0.5223264680065915,65.0,0.5349250456871595,58.0
Salmonella infection,0.5219795545473966,66.0,0.5532988719352897,48.0
Synaptic vesicle cycle,0.5209181152305866,67.0,0.5094741622961444,70.0
Phagosome,0.5197915652241162,68.0,0.5524065091949781,49.0
Purine metabolism,0.5195377677106734,69.0,0.5177899834526501,65.0
Pathways of neurodegeneration,0.5161510200845622,70.0,0.5094408286825842,71.0
Hepatitis B,0.5157607877143078,71.0,0.5117621330962342,69.0
Vibrio cholerae infection,0.5150476612239022,72.0,0.5369457779624743,56.0
Retrograde endocannabinoid signaling,0.5140520249425066,73.0,0.5028168542900073,79.0
Cardiac muscle contraction,0.5138954148301556,74.0,0.5034454491502138,77.0
Sulfur relay system,0.5132665682527955,75.0,0.5520871539272022,50.0
Choline metabolism in cancer,0.511930020236721,76.0,0.5191018245283073,62.0
Mannose type O-glycan biosynthesis,0.5087403180966019,77.0,0.4421297544204249,143.0
Fatty acid biosynthesis,0.5080037968926782,78.0,0.518918765497756,63.0
Alzheimer disease,0.507282902086159,79.0,0.4962554767163464,84.0
cGMP-PKG signaling pathway,0.506566785298747,80.0,0.4959037777265928,85.0
Epstein-Barr virus infection,0.5063249317685224,81.0,0.5061960260900432,75.0
Protein processing in endoplasmic reticulum,0.5053176106324462,82.0,0.4995894222248762,81.0
Cocaine addiction,0.5035155559577428,83.0,0.47674173170241446,107.0
mTOR signaling pathway,0.5012301364964079,84.0,0.5054311327372891,76.0
Drug metabolism,0.4958115986653243,85.0,0.48626271394780746,95.0
MAPK signaling pathway,0.4955297405840419,86.0,0.5031630642475945,78.0
Cytosolic DNA-sensing pathway,0.49520752237049487,87.0,0.4946884205856339,88.0
Fluid shear stress and atherosclerosis,0.4925526359831165,88.0,0.5069102374067118,74.0
Riboflavin metabolism,0.49170055349146347,89.0,0.4883249609309738,94.0
Toxoplasmosis,0.4908096025498581,90.0,0.49777673077732776,82.0
Inositol phosphate metabolism,0.48691628884084215,91.0,0.4957700875044784,86.0
Phospholipase D signaling pathway,0.4828156713841232,92.0,0.4890864347841799,92.0
Other types of O-glycan biosynthesis,0.48264466721901794,93.0,0.4430152799312142,139.0
Spinocerebellar ataxia,0.4825276732483826,94.0,0.4788457603342756,103.0
Viral carcinogenesis,0.48230702850703566,95.0,0.4773743741743968,106.0
"Growth hormone synthesis, secretion and action",0.4802064613146921,96.0,0.48989527585852516,91.0
MicroRNAs in cancer,0.47940766538336804,97.0,0.48868934696691435,93.0
ErbB signaling pathway,0.47893498858471917,98.0,0.4819965338188093,101.0
Viral myocarditis,0.47867895367322394,99.0,0.4732438080031879,110.0
Tyrosine metabolism,0.47849583102227694,100.0,0.4606431420942783,122.0
TNF signaling pathway,0.47815159015465025,101.0,0.5075459910098492,72.0
Amphetamine addiction,0.4757111140327145,102.0,0.477817814868903,105.0
Kaposi sarcoma-associated herpesvirus infection,0.4740351538847006,103.0,0.48574110974196694,96.0
Relaxin signaling pathway,0.4712638865871165,104.0,0.484467233405131,98.0
Aldosterone-regulated sodium reabsorption,0.4700566224368932,105.0,0.4803506346276804,102.0
Adrenergic signaling in cardiomyocytes,0.46992430401238217,106.0,0.46749545447969537,113.0
Folate biosynthesis,0.4683824371507545,107.0,0.4633784023297075,117.0
Phosphatidylinositol signaling system,0.4669834254019773,108.0,0.4857088620259066,97.0
Mucin type O-glycan biosynthesis,0.4668989200552845,109.0,0.4339261059809051,156.0
Yersinia infection,0.4667976001364102,110.0,0.4903680877509672,89.0
Fc epsilon RI signaling pathway,0.4666411847770878,111.0,0.482240421017325,99.0
Glycosaminoglycan biosynthesis,0.46548190587435745,112.0,0.4614228144110873,119.0
ABC transporters,0.46348257055818654,113.0,0.44645147831152177,135.0
Dopaminergic synapse,0.4629256825180765,114.0,0.4648932795954387,116.0
Axon guidance,0.46256025781684107,115.0,0.45689646023139935,127.0
Prolactin signaling pathway,0.4616594915120608,116.0,0.4784572708959099,104.0
Starch and sucrose metabolism,0.46013361272562475,117.0,0.45553864489369694,128.0
Breast cancer,0.4584166492765405,118.0,0.44209047539947444,144.0
Acute myeloid leukemia,0.45677637632027357,119.0,0.45881053789632154,124.0
FoxO signaling pathway,0.4556402423206293,120.0,0.47085162975379335,111.0
Leishmaniasis,0.45557725524377163,121.0,0.5000780918915371,80.0
Sphingolipid signaling pathway,0.4544399113508718,122.0,0.4495975826947298,131.0
Long-term potentiation,0.4536834474707592,123.0,0.46811981361037047,112.0
Circadian rhythm,0.4532636580440327,124.0,0.4057713366144925,203.0
Rheumatoid arthritis,0.4529885993890571,125.0,0.4821890727538999,100.0
Herpes simplex virus 1 infection,0.4519003577185923,126.0,0.4308841401864817,158.0
Oxytocin signaling pathway,0.4515956505758128,127.0,0.4613230649860971,121.0
GABAergic synapse,0.4507617501004656,128.0,0.44740664884569686,134.0
Peroxisome,0.4499952595091294,129.0,0.4669617687029791,114.0
Central carbon metabolism in cancer,0.44890384328338,130.0,0.42845744489322435,162.0
Taurine and hypotaurine metabolism,0.44813941355027936,131.0,0.4628342958930656,118.0
Th1 and Th2 cell differentiation,0.44684892657690156,132.0,0.47332895402799574,109.0
Thyroid hormone signaling pathway,0.4467955482494398,133.0,0.4379683581786287,147.0
Thiamine metabolism,0.44639611131603274,134.0,0.4440868417451392,138.0
Cysteine and methionine metabolism,0.44542482663337085,135.0,0.4363243823487863,154.0
Glyoxylate and dicarboxylate metabolism,0.44470037363462817,136.0,0.4376339552967295,149.0
Cushing syndrome,0.44328648454334585,137.0,0.4427053917003953,140.0
Chemical carcinogenesis,0.44250300924705915,138.0,0.4284199133493447,163.0
NF-kappa B signaling pathway,0.44239439237272676,139.0,0.4614148550857192,120.0
Regulation of actin cytoskeleton,0.44151432447478217,140.0,0.4525323774916463,129.0
Shigellosis,0.44129490847940445,141.0,0.47352597788652434,108.0
Apelin signaling pathway,0.4407727063951669,142.0,0.4426698428469595,141.0
Alcoholism,0.4379772705616534,143.0,0.4304598055973002,159.0
Arginine and proline metabolism,0.4371003922661973,144.0,0.43668082536950603,153.0
PD-L1 expression and PD-1 checkpoint pathway in cancer,0.4365633022415099,145.0,0.45181524383111,130.0
Autophagy,0.4364036608485085,146.0,0.4583970890334519,125.0
Renin secretion,0.43616760627252094,147.0,0.4192295288628204,180.0
Human cytomegalovirus infection,0.43568172385806003,148.0,0.4382969406188847,146.0
Fc gamma R-mediated phagocytosis,0.4341109982157244,149.0,0.4652143511017967,115.0
Hepatocellular carcinoma,0.4333723580438965,150.0,0.4295485520470013,161.0
Vascular smooth muscle contraction,0.4328066749466077,151.0,0.44921609627779907,133.0
Endometrial cancer,0.4324210450120709,152.0,0.4368573307298174,152.0
Regulation of lipolysis in adipocytes,0.4323532293964888,153.0,0.4197741167206252,179.0
Pathways in cancer,0.4320858877969253,154.0,0.43267895731976846,157.0
HIF-1 signaling pathway,0.430535277211707,155.0,0.4418719992770912,145.0
Longevity regulating pathway,0.4296258092532552,156.0,0.43608819910023855,155.0
C-type lectin receptor signaling pathway,0.4280932434326861,157.0,0.4495571378757509,132.0
Th17 cell differentiation,0.42790264257532346,158.0,0.4594217809986726,123.0
beta-Alanine metabolism,0.4276695721659596,159.0,0.43774268912345965,148.0
Pathogenic Escherichia coli infection,0.42672232282061995,160.0,0.4574046373419836,126.0
Gap junction,0.42669797493570566,161.0,0.44512011873894597,137.0
GnRH signaling pathway,0.4249984742036555,162.0,0.43739949861774174,150.0
Arrhythmogenic right ventricular cardiomyopathy,0.4236119766754571,163.0,0.42712649072500153,170.0
Gastric cancer,0.4232426959592569,164.0,0.4063744849548458,201.0
Long-term depression,0.4223975223287743,165.0,0.4275812596061294,169.0
Proteoglycans in cancer,0.4223512728465305,166.0,0.4368580521227961,151.0
Neurotrophin signaling pathway,0.42212851836288673,167.0,0.4063484447725059,202.0
Human immunodeficiency virus 1 infection,0.42181102154514866,168.0,0.42423908760168655,173.0
Transcriptional misregulation in cancer,0.42067885557015255,169.0,0.428180816405465,165.0
Estrogen signaling pathway,0.4205503281325698,170.0,0.4113717685902569,190.0
Thyroid hormone synthesis,0.41743653820979576,171.0,0.41727825119978396,183.0
Influenza A,0.4168953090591698,172.0,0.42451191898285545,172.0
Notch signaling pathway,0.4168041913836721,173.0,0.4186323897135381,181.0
Morphine addiction,0.4166817576643193,174.0,0.4267045844849793,171.0
Nitrogen metabolism,0.41660244513543176,175.0,0.4071012907782617,200.0
Cell adhesion molecules,0.41584906406955846,176.0,0.4281907675986296,164.0
Maturity onset diabetes of the young,0.4149289440501722,177.0,0.34592979622281633,276.0
Insulin secretion,0.414036682450735,178.0,0.41149360799391,189.0
Insulin signaling pathway,0.413586830459877,179.0,0.3878223132153684,226.0
Arachidonic acid metabolism,0.4130578750883351,180.0,0.41575247400419213,185.0
Aldosterone synthesis and secretion,0.4114024339706174,181.0,0.4210846886775584,178.0
Wnt signaling pathway,0.40875658632096845,182.0,0.4029261709246495,206.0
Glycerolipid metabolism,0.40753420185040806,183.0,0.39391267561689125,218.0
Hypertrophic cardiomyopathy,0.40748482421171983,184.0,0.4119195926054151,188.0
Human papillomavirus infection,0.4069088410998349,185.0,0.4077351399554564,197.0
Proximal tubule bicarbonate reclamation,0.40595348369580064,186.0,0.44222629183561235,142.0
Coronavirus disease,0.40501240762774166,187.0,0.400032492148626,210.0
Dilated cardiomyopathy,0.4043077951130147,188.0,0.40944354434552244,193.0
Ether lipid metabolism,0.4036366140416644,189.0,0.3997521064587298,211.0
Glycosphingolipid biosynthesis,0.4026726950508428,190.0,0.3810750333573276,231.0
Tuberculosis,0.4018417284618366,191.0,0.4179881519304595,182.0
Bacterial invasion of epithelial cells,0.4013012879191874,192.0,0.4301689929209389,160.0
Chagas disease,0.4008164994729316,193.0,0.42174700105251534,177.0
SNARE interactions in vesicular transport,0.4003256647312763,194.0,0.42210028439783376,176.0
Focal adhesion,0.40028670390841,195.0,0.41089757216875944,191.0
NOD-like receptor signaling pathway,0.3999873894220807,196.0,0.4277303204270456,166.0
Asthma,0.39924130132337715,197.0,0.3795820283555153,235.0
cAMP signaling pathway,0.39919910260729147,198.0,0.39952132623153963,212.0
Biosynthesis of unsaturated fatty acids,0.3991409695989728,199.0,0.38824659818732976,225.0
"Parathyroid hormone synthesis, secretion and action",0.39760045682058376,200.0,0.39352323189079513,219.0
Citrate cycle (TCA cycle),0.3974210176667196,201.0,0.40824822422180007,195.0
Various types of N-glycan biosynthesis,0.39632280933282066,202.0,0.38655639365152383,228.0
Selenocompound metabolism,0.3955033663655969,203.0,0.36561575290554127,252.0
Lipid and atherosclerosis,0.39527438957077843,204.0,0.4073755232491879,199.0
Glycolysis / Gluconeogenesis,0.3941335960014789,205.0,0.3480269847899244,272.0
Osteoclast differentiation,0.3939228545731018,206.0,0.4275831345886625,167.0
Rap1 signaling pathway,0.393803314040454,207.0,0.3885258102249094,224.0
Glycerophospholipid metabolism,0.3932205070576931,208.0,0.4121161183128009,187.0
Glutamatergic synapse,0.3920787092190967,209.0,0.40471510763645624,204.0
T cell receptor signaling pathway,0.39139638421560596,210.0,0.41720354307128865,184.0
Type I diabetes mellitus,0.3910723020210074,211.0,0.44537084073076216,136.0
Platelet activation,0.3908117144807495,212.0,0.4075869863291017,198.0
Toll-like receptor signaling pathway,0.3899554055102392,213.0,0.4079777131308529,196.0
Endocrine and other factor-regulated calcium reabsorption,0.38969451563125135,214.0,0.4088350715236824,194.0
African trypanosomiasis,0.38916658187157205,215.0,0.4275820937835969,168.0
Ras signaling pathway,0.3884114269054309,216.0,0.3885589198358151,223.0
Hematopoietic cell lineage,0.3882226003710605,217.0,0.42358069393798,174.0
Legionellosis,0.38734186784390356,218.0,0.4227379059377959,175.0
TGF-beta signaling pathway,0.38605101354628185,219.0,0.39563037628491265,216.0
Leukocyte transendothelial migration,0.3852211012558166,220.0,0.40980467144428845,192.0
Gastric acid secretion,0.3850325515983026,221.0,0.40460476850964444,205.0
Colorectal cancer,0.3849711032642651,222.0,0.3915745621464,221.0
Cholinergic synapse,0.38493717733053173,223.0,0.3958430872136816,215.0
Signaling pathways regulating pluripotency of stem cells,0.3839929660179684,224.0,0.3771705331460637,242.0
Hepatitis C,0.38221198355107366,225.0,0.37720300903378057,241.0
Basal cell carcinoma,0.38117682105712214,226.0,0.37770748792118003,240.0
Circadian entrainment,0.38109923073205376,227.0,0.3868811985072706,227.0
Necroptosis,0.3792988197292567,228.0,0.3945465311993672,217.0
Allograft rejection,0.37902654484686277,229.0,0.413192786070501,186.0
PI3K-Akt signaling pathway,0.3788543095769662,230.0,0.37833260071043817,237.0
Type II diabetes mellitus,0.37833982853671294,231.0,0.35021047126434435,270.0
Adipocytokine signaling pathway,0.3783161301208276,232.0,0.3832715394173767,230.0
PPAR signaling pathway,0.375950470835218,233.0,0.3801240272737546,234.0
Mineral absorption,0.37445251806922014,234.0,0.3592624002864256,258.0
Carbohydrate digestion and absorption,0.37397755042381425,235.0,0.3708013958079168,250.0
Fatty acid elongation,0.3718711629201574,236.0,0.3893618994756973,222.0
Hippo signaling pathway,0.37086080653050446,237.0,0.3710864132719912,249.0
Nicotinate and nicotinamide metabolism,0.37081542481108115,238.0,0.3753378772699222,244.0
Nicotine addiction,0.37049097679715437,239.0,0.36794630635891695,251.0
Fatty acid degradation,0.36985615186113996,240.0,0.3779983456589762,238.0
Calcium signaling pathway,0.36959618437083225,241.0,0.36344171304377243,253.0
Tight junction,0.3694836876898104,242.0,0.3804666824148909,233.0
Pyruvate metabolism,0.36860310310068173,243.0,0.35509333097730905,263.0
Glucagon signaling pathway,0.3685464498186862,244.0,0.3469199261122124,273.0
Lysosome,0.36809020707518236,245.0,0.4007409120520339,208.0
AGE-RAGE signaling pathway in diabetic complications,0.36758079871109994,246.0,0.39949449456639596,213.0
Protein digestion and absorption,0.36730979062806474,247.0,0.37902300334695144,236.0
Systemic lupus erythematosus,0.36702658217152334,248.0,0.37364253919182117,246.0
Pertussis,0.3663524331294533,249.0,0.40257796104704296,207.0
N-Glycan biosynthesis,0.36627024632952976,250.0,0.3779155758419348,239.0
Neutrophil extracellular trap formation,0.3656108078531217,251.0,0.37603134598379545,243.0
Inflammatory mediator regulation of TRP channels,0.3656035646898387,252.0,0.3808371847220309,232.0
"Glycine, serine and threonine metabolism",0.36466588306275904,253.0,0.3419669671312945,279.0
Cortisol synthesis and secretion,0.36450869735718716,254.0,0.3625263610387103,254.0
Melanogenesis,0.3638762450043754,255.0,0.3590568166008391,259.0
Chemokine signaling pathway,0.36360903509646986,256.0,0.37268950056167427,247.0
Antigen processing and presentation,0.36360637146683417,257.0,0.3548537765452919,264.0
alpha-Linolenic acid metabolism,0.3627093079354409,258.0,0.37122498373127794,248.0
Ovarian steroidogenesis,0.36227425152190246,259.0,0.3930486546750411,220.0
Insulin resistance,0.3615479459049296,260.0,0.34518681375408844,277.0
Salivary secretion,0.3608539391253877,261.0,0.3608121094692311,256.0
Adherens junction,0.35789281555726543,262.0,0.3587154481521442,260.0
Ferroptosis,0.355027811295697,263.0,0.40008298139254284,209.0
ECM-receptor interaction,0.3514828794889052,264.0,0.3581976127629777,261.0
Inflammatory bowel disease,0.3510722835532427,265.0,0.3851559085836201,229.0
GnRH secretion,0.35101539494153006,266.0,0.3539112549928932,266.0
Pancreatic secretion,0.35072196849197707,267.0,0.3464352053231151,275.0
Terpenoid backbone biosynthesis,0.35051114541437917,268.0,0.37403993532826335,245.0
Propanoate metabolism,0.35001320468129843,269.0,0.39696333173545634,214.0
"Alanine, aspartate and glutamate metabolism",0.3497010729028769,270.0,0.3498186304393986,271.0
Porphyrin and chlorophyll metabolism,0.3492764447205275,271.0,0.3614880386659072,255.0
Intestinal immune network for IgA production,0.3472141741881354,272.0,0.35959331221875507,257.0
Staphylococcus aureus infection,0.3453946396458822,273.0,0.3541759598775837,265.0
Serotonergic synapse,0.34472888990564876,274.0,0.3579522973521717,262.0
Renal cell carcinoma,0.34186804849644764,275.0,0.34015434200949135,280.0
Natural killer cell mediated cytotoxicity,0.3418610183246413,276.0,0.3375205014457552,283.0
Neuroactive ligand-receptor interaction,0.3401292667913388,277.0,0.3393347921439662,282.0
Viral protein interaction with cytokine and cytokine receptor,0.33981590412281615,278.0,0.3529625937790706,268.0
IL-17 signaling pathway,0.3387552797135676,279.0,0.34677252020033716,274.0
Autoimmune thyroid disease,0.3321002823537068,280.0,0.3254244501841038,287.0
Galactose metabolism,0.3305257640642253,281.0,0.3139633918579482,293.0
Tryptophan metabolism,0.32983545651729346,282.0,0.33991446607720704,281.0
Steroid hormone biosynthesis,0.32767444492505027,283.0,0.3272641095292948,286.0
Malaria,0.32765361768189755,284.0,0.3536717268831183,267.0
RIG-I-like receptor signaling pathway,0.3275027616654244,285.0,0.3348906772406879,284.0
Cholesterol metabolism,0.32602727732172837,286.0,0.3194513152167166,290.0
Bile secretion,0.3241408851246766,287.0,0.3107279939945788,294.0
Metabolism of xenobiotics by cytochrome P450,0.32335127800281427,288.0,0.32066543855040014,289.0
Linoleic acid metabolism,0.3227183353896388,289.0,0.343083361655213,278.0
B cell receptor signaling pathway,0.3214252645788336,290.0,0.35036299873339416,269.0
Complement and coagulation cascades,0.31859911830942,291.0,0.3247913388981941,288.0
Retinol metabolism,0.3120024313811933,292.0,0.29938652113930786,298.0
Cytokine-cytokine receptor interaction,0.3103774150053054,293.0,0.3142666504427235,291.0
Graft-versus-host disease,0.3101633935730814,294.0,0.3140279109640922,292.0
JAK-STAT signaling pathway,0.3049270811771933,295.0,0.3071059962449088,295.0
Phenylalanine metabolism,0.3044869925837207,296.0,0.3025360038205428,297.0
Primary immunodeficiency,0.30272559853967557,297.0,0.293214611091314,299.0
Caffeine metabolism,0.2990592594659697,298.0,0.26723761988339073,308.0
Measles,0.29821548902246525,299.0,0.30375750900147447,296.0
Arginine biosynthesis,0.29257452265572054,300.0,0.3305528016529521,285.0
Histidine metabolism,0.28965112439396856,301.0,0.28386266403995924,301.0
Taste transduction,0.2876708379608909,302.0,0.28116508140479335,304.0
Fat digestion and absorption,0.28073394155765813,303.0,0.2773548258418719,305.0
Sphingolipid metabolism,0.27911433506216127,304.0,0.2832848832726498,302.0
Renin-angiotensin system,0.27656178382001756,305.0,0.2685365845227756,306.0
Phototransduction,0.27544690719797277,306.0,0.20545132768635563,314.0
Pentose and glucuronate interconversions,0.2746064315022621,307.0,0.23601785988927992,311.0
Amoebiasis,0.2732603000732652,308.0,0.2923230116052364,300.0
Hedgehog signaling pathway,0.27252560037925533,309.0,0.2681227607832257,307.0
Glycosaminoglycan degradation,0.25738128781465736,310.0,0.28151622955909644,303.0
Primary bile acid biosynthesis,0.25639752973287705,311.0,0.24809198882227024,310.0
Other glycan degradation,0.2516863212424313,312.0,0.25716590548661333,309.0
Ascorbate and aldarate metabolism,0.24177146530674834,313.0,0.21533553791150173,312.0
Olfactory transduction,0.22805751981234232,314.0,0.20740189831822448,313.0
Vitamin B6 metabolism,0.21314413050324119,315.0,0.19188573379797483,315.0
Phosphonate and phosphinate metabolism,0.1640765156592976,316.0,0.18286688742792345,316.0
D-Glutamine and D-glutamate metabolism,0.059549063966891656,317.0,0.13470572468240247,317.0
