set,Real_Score,Real_Rank,Syn_Score,Syn_Rank
"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000447)",1.21009523353953,21.0,1.1567952182137018,16.0
positive regulation of DNA-dependent DNA replication (GO:2000105),1.2046761750066406,22.0,1.1118097917483702,23.0
glutamine transport (GO:0006868),1.1934039818739273,23.0,1.0929437052718909,31.0
kinetochore organization (GO:0051383),1.1874765712278246,24.0,1.0776096056575997,39.0
negative regulation of mitotic metaphase/anaphase transition (GO:0045841),1.1820765462471776,25.0,1.055153850593539,52.0
negative regulation of meiotic cell cycle (GO:0051447),1.1729657957697657,26.0,1.2265611959289682,13.0
cristae formation (GO:0042407),1.1723476375564128,27.0,1.1282074105577296,19.0
histone mRNA metabolic process (GO:0008334),1.1693557412495872,28.0,1.0988971909607004,30.0
nuclear transport (GO:0051169),1.1669467182618076,29.0,1.092073837380989,32.0
mitotic spindle checkpoint signaling (GO:0071174),1.1643210405594788,31.0,1.0303155243462332,57.0
spindle assembly checkpoint signaling (GO:0071173),1.1643210405594788,31.0,1.0303155243462332,57.0
mitotic spindle assembly checkpoint signaling (GO:0007094),1.1643210405594788,31.0,1.0303155243462332,57.0
polyadenylation-dependent snoRNA 3'-end processing (GO:0071051),1.1595443552771763,33.0,1.0759285653054473,40.0
"nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5' (GO:0034427)",1.1565345684750117,34.0,1.101279187864593,28.0
tetrahydrofolate metabolic process (GO:0046653),1.1548026031113696,35.5,1.1078521467506537,24.5
tetrahydrofolate interconversion (GO:0035999),1.1548026031113696,35.5,1.1078521467506537,24.5
pyrimidine nucleobase biosynthetic process (GO:0019856),1.1457704541411906,37.5,1.0882173556123025,36.5
pyrimidine ribonucleotide biosynthetic process (GO:0009220),1.1457704541411906,37.5,1.0882173556123025,36.5
positive regulation of stem cell proliferation (GO:2000648),1.1409039366486942,39.0,1.070765311484291,44.0
hepatocyte differentiation (GO:0070365),1.1379931864991173,40.0,1.0661953123113113,45.0
DNA replication initiation (GO:0006270),1.1368807432206576,41.0,1.0630560223097165,47.0
purine nucleobase metabolic process (GO:0006144),1.1341458636391315,42.0,1.1133778691139673,22.0
positive regulation of telomerase RNA localization to Cajal body (GO:1904874),1.1332716252494186,43.5,0.9776076339166708,79.5
regulation of telomerase RNA localization to Cajal body (GO:1904872),1.1332716252494186,43.5,0.9776076339166708,79.5
replication fork protection (GO:0048478),1.1329153573602877,45.0,1.029475970737918,59.0
chromatin silencing at telomere (GO:0006348),1.1307453644744947,46.0,1.0757706272659358,41.0
kinetochore assembly (GO:0051382),1.1292706441211606,47.0,1.0316318322692049,55.0
mitotic spindle midzone assembly (GO:0051256),1.126044979783731,48.5,0.9762533640995267,81.5
mitotic spindle elongation (GO:0000022),1.126044979783731,48.5,0.9762533640995267,81.5
nuclear mRNA surveillance (GO:0071028),1.1251370970105858,50.0,1.1158613305492384,21.0
amino-acid betaine transport (GO:0015838),1.1219453331863225,51.0,1.187038931304846,15.0
mitotic sister chromatid cohesion (GO:0007064),1.1171443938936512,52.0,1.020003344291128,63.0
"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)",1.1136676656032385,53.0,1.064281719030651,46.0
positive regulation of establishment of protein localization (GO:1904951),1.1127470391193444,54.0,0.9791507974195915,77.0
ribose phosphate biosynthetic process (GO:0046390),1.107625378997017,55.0,1.1264546347571598,20.0
DNA replication-independent nucleosome assembly (GO:0006336),1.1002135927030743,56.0,0.9827186584642144,75.0
"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)",1.0994762870417227,57.0,1.0576916990693563,50.0
RNA localization to Cajal body (GO:0090670),1.0986285372403166,58.5,0.8935184387354776,151.5
scaRNA localization to Cajal body (GO:0090666),1.0986285372403166,58.5,0.8935184387354776,151.5
peptidyl-lysine dimethylation (GO:0018027),1.0935429725154933,60.0,1.090137489590597,35.0
regulation of acetyl-CoA biosynthetic process from pyruvate (GO:0010510),1.09174272961862,61.5,1.090599597803859,33.5
regulation of acyl-CoA biosynthetic process (GO:0050812),1.09174272961862,61.5,1.090599597803859,33.5
myelin assembly (GO:0032288),1.0902878178897824,63.0,1.1049432174818647,27.0
positive regulation of establishment of protein localization to telomere (GO:1904851),1.088091769706449,66.0,0.9077402810809252,135.0
regulation of establishment of protein localization to telomere (GO:0070203),1.088091769706449,66.0,0.9077402810809252,135.0
regulation of protein localization to Cajal body (GO:1904869),1.088091769706449,66.0,0.9077402810809252,135.0
positive regulation of protein localization to Cajal body (GO:1904871),1.088091769706449,66.0,0.9077402810809252,135.0
"positive regulation of protein localization to chromosome, telomeric region (GO:1904816)",1.088091769706449,66.0,0.9077402810809252,135.0
regulation of sister chromatid cohesion (GO:0007063),1.0815206304558518,69.0,0.9969582281633372,69.0
protein localization to microtubule cytoskeleton (GO:0072698),1.0735270318991295,70.0,0.8876753213122148,159.0
regulation of spindle organization (GO:0090224),1.062697793474376,71.0,1.042267773834125,53.0
pyrimidine-containing compound metabolic process (GO:0072527),1.0546908911554282,72.0,1.013801955986211,64.0
DNA replication-dependent nucleosome organization (GO:0034723),1.0522634918689204,73.5,0.9721617403422018,84.5
DNA replication-dependent nucleosome assembly (GO:0006335),1.0522634918689204,73.5,0.9721617403422018,84.5
mitochondrial calcium ion transmembrane transport (GO:0006851),1.050048053130544,75.0,0.9481646927247864,100.0
rRNA modification (GO:0000154),1.0464686662477318,76.0,1.0049643247894406,67.0
mitochondrial gene expression (GO:0140053),1.03993788981661,77.0,1.0206737010776568,62.0
serine transport (GO:0032329),1.0388958641362827,78.0,0.9832381487799103,74.0
cerebral cortex neuron differentiation (GO:0021895),1.0355862616441998,79.0,0.9155821846470968,121.0
pyrimidine-containing compound biosynthetic process (GO:0072528),1.0327944317026738,80.0,0.9918495098967476,72.0
negative regulation of microtubule depolymerization (GO:0007026),1.0310309299222589,81.0,1.005002389119261,66.0
positive regulation of neuron migration (GO:2001224),1.0263272243168926,82.0,0.9581619903508433,96.0
termination of RNA polymerase II transcription (GO:0006369),1.0250520767529103,83.0,0.9936105413875955,71.0
negative regulation of DNA-dependent DNA replication (GO:2000104),1.025014055344,84.0,0.9642365820702145,89.0
regulation of mitotic sister chromatid separation (GO:0010965),1.0234377219012454,85.0,0.9779423506662337,78.0
protein import into mitochondrial matrix (GO:0030150),1.021359704439289,86.0,0.9804208739366149,76.0
carnitine transport (GO:0015879),1.0180939231473265,87.0,1.0573786468604687,51.0
enzyme-directed rRNA pseudouridine synthesis (GO:0000455),1.017137802096476,88.5,0.9682139755285847,87.5
rRNA pseudouridine synthesis (GO:0031118),1.017137802096476,88.5,0.9682139755285847,87.5
DNA ligation (GO:0006266),1.0106083681345235,90.0,0.9639755791856184,90.0
chromosome condensation (GO:0030261),1.0084912847831808,91.0,0.9589718195248218,95.0
regulation of DNA-dependent DNA replication (GO:0090329),1.0043813209964803,92.0,0.9302326272829441,109.0
5-phosphoribose 1-diphosphate biosynthetic process (GO:0006015),1.0034912047783484,93.5,1.0594647924966374,48.5
5-phosphoribose 1-diphosphate metabolic process (GO:0046391),1.0034912047783484,93.5,1.0594647924966374,48.5
protein K29-linked ubiquitination (GO:0035519),1.0004443029303844,95.0,1.0360277031898955,54.0
mitotic DNA integrity checkpoint signaling (GO:0044774),0.9888142076271573,96.0,0.8917813820794035,153.0
G-quadruplex DNA unwinding (GO:0044806),0.9871200436807026,97.0,0.8651679222076436,190.0
spliceosomal snRNP assembly (GO:0000387),0.9841136902787679,98.0,0.9182228473517813,119.0
V(D)J recombination (GO:0033151),0.9826216315736976,99.0,0.9530853493877922,99.0
nephron tubule development (GO:0072080),0.982573942226828,100.0,0.9627502719051915,91.0
mitotic chromosome condensation (GO:0007076),0.9783125065499746,101.0,0.9382345543428523,104.0
negative regulation of telomere maintenance via telomere lengthening (GO:1904357),0.9779356949114815,102.0,0.9558023677864197,98.0
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902166),0.9717883325370255,103.0,0.9575747171848027,97.0
pyrimidine nucleoside biosynthetic process (GO:0046134),0.9693600864247506,104.0,0.9594117474753792,94.0
telomeric loop disassembly (GO:0090657),0.9691166182898376,105.0,0.8587291484930651,199.0
microtubule cytoskeleton organization involved in mitosis (GO:1902850),0.9669547706877122,106.0,0.8779609439911273,166.0
stress-activated protein kinase signaling cascade (GO:0031098),0.966166707961259,107.0,1.0132898415289142,65.0
positive regulation of DNA-directed DNA polymerase activity (GO:1900264),0.9656416696522706,108.5,0.8412503251050185,221.5
regulation of DNA-directed DNA polymerase activity (GO:1900262),0.9656416696522706,108.5,0.8412503251050185,221.5
histone phosphorylation (GO:0016572),0.9646079854586642,110.0,0.960222318800888,93.0
histone exchange (GO:0043486),0.9640879305298053,111.0,0.8739415901247719,177.0
microtubule depolymerization (GO:0007019),0.9629787541208467,112.0,0.9230403801196926,117.0
mitochondrial translational termination (GO:0070126),0.9540108854681605,113.0,0.912133473277722,125.0
regulation of protein kinase A signaling (GO:0010738),0.9487142046864293,114.0,0.9284167351873011,112.0
histone-serine phosphorylation (GO:0035404),0.9480235680591244,115.0,0.9332688703632662,106.0
attachment of mitotic spindle microtubules to kinetochore (GO:0051315),0.9476250141166839,116.0,0.9171896443321851,120.0
positive regulation of viral transcription (GO:0050434),0.9474147290035978,117.0,0.8559936047328831,203.0
regulation of vesicle fusion (GO:0031338),0.9444237717270291,118.0,0.9232351711520406,116.0
leucine catabolic process (GO:0006552),0.9421549638560955,119.5,0.9255844085859687,113.5
leucine metabolic process (GO:0006551),0.9421549638560955,119.5,0.9255844085859687,113.5
"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000479)",0.9380222458760141,121.0,0.8870756462340257,162.0
mitotic spindle organization (GO:0007052),0.9370502753860794,122.0,0.8532465339171108,206.0
lysosomal microautophagy (GO:0016237),0.9347654372152966,123.5,1.0278966758375503,60.5
piecemeal microautophagy of the nucleus (GO:0034727),0.9347654372152966,123.5,1.0278966758375503,60.5
mitochondrial translational elongation (GO:0070125),0.9337406347646179,125.0,0.8913493450971309,154.0
establishment of protein localization to mitochondrion (GO:0072655),0.9311043028509214,126.0,0.9040277969492612,140.0
membrane biogenesis (GO:0044091),0.9303788090570259,127.0,0.9752113182500596,83.0
translational termination (GO:0006415),0.929978288767707,128.0,0.887466475240314,160.0
negative regulation of chromosome organization (GO:2001251),0.929202151661703,129.0,0.9459742141107568,102.0
GDP-mannose metabolic process (GO:0019673),0.9249434250728479,130.0,0.9608749050517494,92.0
dopamine transport (GO:0015872),0.9238528969570274,131.0,0.8712272025818908,183.0
nucleotide biosynthetic process (GO:0009165),0.9221875199573107,132.0,0.9315124782914557,107.0
mitochondrial RNA processing (GO:0000963),0.9215339373120601,133.0,0.8357684181407052,234.0
regulation of protein K63-linked ubiquitination (GO:1900044),0.9214692525461867,134.0,0.9978793438134819,68.0
translational elongation (GO:0006414),0.921066153593655,135.0,0.8756271800043895,171.0
regulation of DNA recombination at telomere (GO:0072695),0.9206445851037679,136.5,0.8670883266404544,188.5
negative regulation of DNA recombination at telomere (GO:0048239),0.9206445851037679,136.5,0.8670883266404544,188.5
DNA alkylation (GO:0006305),0.9205446906989622,138.5,0.8748043151655688,174.5
DNA methylation or demethylation (GO:0044728),0.9205446906989622,138.5,0.8748043151655688,174.5
negative regulation of chemokine-mediated signaling pathway (GO:0070100),0.9197151504231235,140.0,0.9065085905129631,139.0
maturation of SSU-rRNA (GO:0030490),0.9186329151600148,141.0,0.8679671968864264,187.0
monoamine transport (GO:0015844),0.9166260814773035,142.0,0.8579013324389663,201.0
negative regulation of cellular respiration (GO:1901856),0.9138447172903802,143.0,0.86153295558539,195.0
organic cation transport (GO:0015695),0.9122539097730602,144.0,0.9306745562109211,108.0
protein localization to presynapse (GO:1905383),0.9095851155837384,146.0,0.908058726421251,131.0
axo-dendritic protein transport (GO:0099640),0.9095851155837384,146.0,0.908058726421251,131.0
anterograde axonal protein transport (GO:0099641),0.9095851155837384,146.0,0.908058726421251,131.0
regulation of cytochrome-c oxidase activity (GO:1904959),0.9081818609158887,148.0,0.8011383881812658,283.0
nuclear pore complex assembly (GO:0051292),0.9071426374815426,149.0,0.8637305317917908,191.0
meiotic sister chromatid cohesion (GO:0051177),0.9033513158925082,150.0,0.7936640691341379,298.0
reticulophagy (GO:0061709),0.9033041573649768,151.0,0.9956879277175227,70.0
protein insertion into mitochondrial inner membrane (GO:0045039),0.9028515162696916,152.0,0.8788027911432839,165.0
mitochondrial translation (GO:0032543),0.9026606223879811,153.0,0.8601852086481485,197.0
endoplasmic reticulum tubular network organization (GO:0071786),0.9019596385733701,154.0,0.989480515829397,73.0
RNA stabilization (GO:0043489),0.9017464022481373,155.0,0.8199859346133044,252.0
pyrimidine nucleoside metabolic process (GO:0006213),0.9014438354031584,156.0,0.8958999085318493,147.0
neuron remodeling (GO:0016322),0.9011876038753597,157.0,0.9381259339377098,105.0
DNA modification (GO:0006304),0.8975162814149122,158.0,0.8427561975304884,220.0
"negative regulation of blood coagulation, intrinsic pathway (GO:2000267)",0.8947452422910116,159.5,0.9121370302900528,123.5
"regulation of blood coagulation, intrinsic pathway (GO:2000266)",0.8947452422910116,159.5,0.9121370302900528,123.5
magnesium ion homeostasis (GO:0010960),0.8944604712599976,161.0,0.8779376910166823,167.0
inner mitochondrial membrane organization (GO:0007007),0.893820986132625,162.0,0.8872293462051807,161.0
import into nucleus (GO:0051170),0.8934770185515906,163.0,0.8636270399661494,192.0
purine ribonucleoside monophosphate metabolic process (GO:0009167),0.8934273103073728,164.0,0.8982580339817461,145.0
protein K6-linked ubiquitination (GO:0085020),0.893105916034092,165.0,0.8989376780070156,144.0
positive regulation of vesicle fusion (GO:0031340),0.8925463979308489,166.0,0.8682027398619249,186.0
regulation of nuclear cell cycle DNA replication (GO:0033262),0.8904287489773232,167.0,0.8341134951546473,236.0
pyrimidine nucleoside salvage (GO:0043097),0.8895989615529638,168.5,0.8907329093994596,155.5
pyrimidine-containing compound salvage (GO:0008655),0.8895989615529638,168.5,0.8907329093994596,155.5
retrograde axonal transport (GO:0008090),0.8892307069514308,170.0,0.912602383131157,122.0
mitotic DNA replication checkpoint signaling (GO:0033314),0.888953192383512,171.0,0.7906283656181767,304.0
purine ribonucleoside monophosphate biosynthetic process (GO:0009168),0.888843045872152,172.0,0.9066413621640804,138.0
tRNA aminoacylation (GO:0043039),0.8872433613669033,173.0,0.8275746334280755,240.0
positive regulation of extracellular matrix assembly (GO:1901203),0.8872246715503049,174.0,0.9291871438140564,110.0
regulation of posttranscriptional gene silencing (GO:0060147),0.8854822287632409,175.5,0.8093395230206227,270.5
regulation of gene silencing by RNA (GO:0060966),0.8854822287632409,175.5,0.8093395230206227,270.5
DNA replication-independent nucleosome organization (GO:0034724),0.885060086827443,177.0,0.8217820585772262,249.0
coenzyme A metabolic process (GO:0015936),0.884982662762991,178.0,0.8769688908867018,170.0
T cell apoptotic process (GO:0070231),0.8847128790656204,179.0,0.9706031358890757,86.0
mitochondrial DNA metabolic process (GO:0032042),0.8821757226449115,180.0,0.8391227445690695,227.0
protein lipoylation (GO:0009249),0.8813306510618251,181.0,0.8397457149173131,226.0
positive regulation of mitotic cell cycle phase transition (GO:1901992),0.8799938733591088,182.0,0.8579761146713423,200.0
negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902254),0.8797708907365923,183.0,0.8542568761429825,205.0
positive regulation of transporter activity (GO:0032411),0.879182030754325,184.0,0.9008523759095428,142.0
regulation of metaphase/anaphase transition of cell cycle (GO:1902099),0.8790727696209555,185.0,0.8243581437191436,244.0
negative regulation of cytokinesis (GO:0032466),0.878349381072088,186.0,0.8222621386702923,247.0
response to X-ray (GO:0010165),0.877879818295274,187.0,0.8193585312942568,253.0
"DNA-templated transcription, termination (GO:0006353)",0.8773296344547789,188.0,0.8323163686173907,238.0
mitotic G2 DNA damage checkpoint signaling (GO:0007095),0.8773089672686681,189.0,0.8225229412199053,246.0
regulation of chemokine-mediated signaling pathway (GO:0070099),0.8772190713128424,190.0,0.8808380427007617,164.0
positive regulation of double-strand break repair via homologous recombination (GO:1905168),0.8766069036834665,191.0,0.8369122032689431,233.0
positive regulation of protein polyubiquitination (GO:1902916),0.8751418331657823,192.0,0.9444056896590014,103.0
mRNA pseudouridine synthesis (GO:1990481),0.8744194066597378,193.0,0.8142712453091974,257.0
DNA replication (GO:0006260),0.8741588667223807,194.0,0.8253880578972738,243.0
error-prone translesion synthesis (GO:0042276),0.873689832598896,195.0,0.8436826258480146,219.0
transport along microtubule (GO:0010970),0.8735737997996353,196.0,0.8857756521361755,163.0
DNA replication checkpoint signaling (GO:0000076),0.873026146524964,197.0,0.8096662658942615,268.0
neuron maturation (GO:0042551),0.8724248458066812,198.0,0.922601799521335,118.0
"RNA phosphodiester bond hydrolysis, endonucleolytic (GO:0090502)",0.8721569272248851,199.0,0.8938453405082907,150.0
amine transport (GO:0015837),0.8719346610771392,200.0,0.8745438571454958,176.0
tubulin complex assembly (GO:0007021),0.870591397594478,201.0,0.7975036944877288,291.0
mitotic nuclear membrane disassembly (GO:0007077),0.8703767912579791,202.0,0.8888287526221997,158.0
alpha-beta T cell activation (GO:0046631),0.8698543403668257,203.0,0.8970898482636699,146.0
serine family amino acid biosynthetic process (GO:0009070),0.8687443207226931,204.0,0.8331937838897443,237.0
regulation of mitotic metaphase/anaphase transition (GO:0030071),0.868435083137875,205.0,0.8401935231118802,224.0
regulation of chromatin organization (GO:1902275),0.8681245354852393,206.0,0.8081853231842259,276.0
regulation of leukocyte activation (GO:0002694),0.8672047100260203,207.0,0.9237552707962591,115.0
replication-born double-strand break repair via sister chromatid exchange (GO:1990414),0.8656930531973183,208.0,0.8000958666715233,286.0
exonucleolytic catabolism of deadenylated mRNA (GO:0043928),0.8655927694679652,209.0,0.8167041059818798,255.0
nucleoside salvage (GO:0043174),0.8646783571324479,210.0,0.8557600736725401,204.0
positive regulation of ligase activity (GO:0051351),0.8642164345911993,211.0,0.8385094469216148,228.0
box C/D snoRNP assembly (GO:0000492),0.8641329749437073,212.5,0.826414259483073,241.5
small nucleolar ribonucleoprotein complex assembly (GO:0000491),0.8641329749437073,212.5,0.826414259483073,241.5
protein localization to vacuole (GO:0072665),0.8636282361235823,214.0,0.9019997264477136,141.0
nucleosome assembly (GO:0006334),0.8634351284950443,215.0,0.8214562833227533,250.0
negative regulation of meiotic nuclear division (GO:0045835),0.8628376850814995,216.0,0.8384774467272141,229.0
negative regulation of protein depolymerization (GO:1901880),0.8616543354773984,217.0,0.8598518705652437,198.0
regulation of microtubule depolymerization (GO:0031114),0.8609209176821889,218.0,0.8461683013922048,213.0
regulation of microtubule polymerization or depolymerization (GO:0031110),0.8553212866167755,219.0,0.9286417306900497,111.0
COPI-coated vesicle budding (GO:0035964),0.8551938307608752,221.0,0.9114329532728278,128.0
COPI coating of Golgi vesicle (GO:0048205),0.8551938307608752,221.0,0.9114329532728278,128.0
Golgi transport vesicle coating (GO:0048200),0.8551938307608752,221.0,0.9114329532728278,128.0
regulation of cyclin-dependent protein kinase activity (GO:1904029),0.8548413975130492,223.0,0.7916570524651683,301.0
positive regulation of T-helper 2 cell differentiation (GO:0045630),0.8542706689083186,224.0,0.8996740012891414,143.0
chromatin organization involved in regulation of transcription (GO:0034401),0.8532878825025041,225.5,0.8528756721836572,207.5
chromatin-mediated maintenance of transcription (GO:0048096),0.8532878825025041,225.5,0.8528756721836572,207.5
epiboly involved in wound healing (GO:0090505),0.8491456286515686,227.0,0.8771958627984082,169.0
"positive regulation of mRNA splicing, via spliceosome (GO:0048026)",0.8490591170471818,228.0,0.758942250731053,359.0
mitotic cytokinesis (GO:0000281),0.8487950602823267,229.0,0.8027543545430365,282.0
erythrocyte development (GO:0048821),0.8476805245779314,230.0,0.8626265725035074,194.0
chromatin assembly or disassembly (GO:0006333),0.8461575616629817,231.0,0.8110017836014835,265.0
late nucleophagy (GO:0044805),0.8452100309606392,232.0,0.947243782128964,101.0
DNA biosynthetic process (GO:0071897),0.8446130577180431,233.0,0.839938148734443,225.0
acid secretion (GO:0046717),0.8434476843183244,234.0,0.8720482546189343,181.0
negative regulation of release of sequestered calcium ion into cytosol (GO:0051280),0.8428053955724001,235.5,0.7631185786015539,348.5
negative regulation of ryanodine-sensitive calcium-release channel activity (GO:0060315),0.8428053955724001,235.5,0.7631185786015539,348.5
"nuclear-transcribed mRNA catabolic process, exonucleolytic (GO:0000291)",0.842548880301751,237.0,0.7909438357035149,303.0
negative regulation of DNA recombination (GO:0045910),0.8422031879734309,238.0,0.766471132458664,340.0
regulation of lipid kinase activity (GO:0043550),0.8418657089654875,239.0,0.8902983152341667,157.0
rRNA processing (GO:0006364),0.840148467056634,240.0,0.8042911087833916,279.0
regulation of cytoplasmic transport (GO:1903649),0.8385083894929845,241.0,0.9118818490050673,126.0
tRNA 5'-leader removal (GO:0001682),0.8382343679874146,242.5,0.875009388389225,172.5
tRNA 5'-end processing (GO:0099116),0.8382343679874146,242.5,0.875009388389225,172.5
"DNA damage response, signal transduction resulting in transcription (GO:0042772)",0.836570149982654,244.5,0.7663276379576058,343.5
"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)",0.836570149982654,244.5,0.7663276379576058,343.5
regulation of T-helper 2 cell differentiation (GO:0045628),0.8357704827577286,246.0,0.8776148830403707,168.0
iron-sulfur cluster assembly (GO:0016226),0.8351699904105223,247.0,0.7736008174777819,327.0
heterochromatin assembly (GO:0031507),0.8318068089885707,248.0,0.8128464043015134,259.0
snRNA 3'-end processing (GO:0034472),0.8317733649523928,249.0,0.7775756217000701,317.0
regulation of protein localization to cell cortex (GO:1904776),0.8303053971261035,250.5,0.8940488154796218,148.5
positive regulation of protein localization to cell cortex (GO:1904778),0.8303053971261035,250.5,0.8940488154796218,148.5
regulation of mammary gland epithelial cell proliferation (GO:0033599),0.8297994030329263,252.0,0.8500576602863681,211.0
thiamine-containing compound metabolic process (GO:0042723),0.8294759164560066,253.0,0.8219545185254983,248.0
formation of translation preinitiation complex (GO:0001731),0.8268394297322196,254.0,0.8441346434131791,217.0
nuclear pore organization (GO:0006999),0.8250724245700982,255.0,0.7571025663001315,360.0
nucleobase-containing small molecule interconversion (GO:0015949),0.8231283297463614,256.0,0.8438003764314046,218.0
mitotic spindle assembly (GO:0090307),0.8227826803313535,257.0,0.7556249628551932,363.0
postsynaptic density organization (GO:0097106),0.8226307233586487,258.0,0.8124925481866627,262.0
piRNA biosynthetic process (GO:1990511),0.8225164419245413,259.0,0.8146714195370928,256.0
DNA unwinding involved in DNA replication (GO:0006268),0.822007141849411,260.0,0.781257822403768,315.0
negative regulation of microtubule polymerization or depolymerization (GO:0031111),0.821534528214831,261.0,0.8073483860524044,277.0
positive regulation by symbiont of host autophagy (GO:0075044),0.8214799783693492,262.0,0.7861296184880687,309.0
protein insertion into mitochondrial membrane (GO:0051204),0.821165923631893,263.0,0.7904669127210866,305.0
protein retention in Golgi apparatus (GO:0045053),0.820965226630317,264.0,0.8706878875106896,184.0
polyamine metabolic process (GO:0006595),0.8193469263001023,265.0,0.8348725363648888,235.0
hepatocyte growth factor receptor signaling pathway (GO:0048012),0.8186958491669412,266.0,0.8715067567633136,182.0
sulfur amino acid biosynthetic process (GO:0000097),0.817964284035564,267.0,0.8126583609186252,260.0
protein depolymerization (GO:0051261),0.8176382559245304,268.0,0.8121786344252552,264.0
mitotic nuclear membrane organization (GO:0101024),0.8174900913643469,270.0,0.7765524004954675,321.0
nuclear membrane reassembly (GO:0031468),0.8174900913643469,270.0,0.7765524004954675,321.0
mitotic nuclear membrane reassembly (GO:0007084),0.8174900913643469,270.0,0.7765524004954675,321.0
negative regulation of gluconeogenesis (GO:0045721),0.8168684388949848,272.0,0.8723397829793192,180.0
plus-end-directed organelle transport along microtubule (GO:0072386),0.8165079722289493,273.5,0.8456588589129175,214.5
plus-end-directed vesicle transport along microtubule (GO:0072383),0.8165079722289493,273.5,0.8456588589129175,214.5
protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway (GO:0043328),0.8163120072879704,275.5,0.8735197300676485,178.5
establishment of protein localization to vacuole (GO:0072666),0.8163120072879704,275.5,0.8735197300676485,178.5
regulation of chromosome segregation (GO:0051983),0.8158349353701617,277.0,0.7178368178360667,461.0
regulation of gene silencing by miRNA (GO:0060964),0.8147244261868927,278.0,0.7551891029589695,365.0
regulation of histone H4 acetylation (GO:0090239),0.814018044413801,279.0,0.7538074531982278,369.0
tRNA-containing ribonucleoprotein complex export from nucleus (GO:0071431),0.8139102492562643,281.0,0.7343680613037977,422.0
tRNA transport (GO:0051031),0.8139102492562643,281.0,0.7343680613037977,422.0
tRNA export from nucleus (GO:0006409),0.8139102492562643,281.0,0.7343680613037977,422.0
mRNA stabilization (GO:0048255),0.8114927355582243,283.0,0.7845449701212613,312.0
maturation of 5.8S rRNA (GO:0000460),0.8113681327744473,284.0,0.7667941448500291,338.0
regulation of NAD(P)H oxidase activity (GO:0033860),0.8105037218925629,285.0,0.8606787060850447,196.0
deoxyribonucleotide metabolic process (GO:0009262),0.8104739198617634,286.0,0.8209107916000934,251.0
ncRNA export from nucleus (GO:0097064),0.8103597957400634,287.0,0.7434418138015367,393.0
DNA-dependent DNA replication (GO:0006261),0.8075384845860275,288.0,0.747876845470683,383.0
mRNA metabolic process (GO:0016071),0.8070593061270729,289.0,0.7547100876410602,367.0
