threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.2641786179921773,4149,3608,1621
0.001,0.32058159232072275,4888,4467,2271
0.01,0.41275126402762363,5895,5561,3347
0.05,0.5188256387270282,6924,6630,4630
0.1,0.5753187810676464,7435,7143,5324
0.2,0.6538461538461539,8007,7817,6256
0.5,0.796522793894673,8957,8816,7880
1.0,1.0,10042,10042,10042
