threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.3083864944764276,4124,4285,1982
0.001,0.36713382797471833,4865,5085,2672
0.01,0.44714164340332563,5859,6064,3684
0.05,0.5463035019455252,6877,7032,4914
0.1,0.6012263339070568,7387,7498,5589
0.2,0.6726494834602943,7988,8041,6446
0.5,0.810172570390554,8965,8972,8028
1.0,1.0,10042,10042,10042
