threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.59,4124,3349,2773
0.001,0.5953480113636364,4865,4120,3353
0.01,0.6141686182669789,5859,5169,4196
0.05,0.6535115370066826,6877,6237,5183
0.1,0.6789305571986277,7387,6805,5739
0.2,0.718604134252056,7988,7476,6466
0.5,0.8170769389226491,8965,8677,7933
1.0,1.0,10042,10042,10042
