threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.49763757643135076,3757,7020,3581
0.001,0.5454429247091909,4558,7532,4267
0.01,0.6127485380116959,5637,8152,5239
0.05,0.6788032119678803,6672,8590,6171
0.1,0.7215921249732505,7250,8840,6744
0.2,0.7643192488262911,7821,9090,7326
0.5,0.8587154110280751,8883,9522,8503
1.0,1.0,10042,10042,10042
