threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.4423076923076923,3063,5937,2760
0.001,0.48010269576379977,3791,6586,3366
0.01,0.5559928897917725,4899,7356,4379
0.05,0.6204979733642154,5998,7995,5358
0.1,0.6538077818423678,6604,8315,5898
0.2,0.7040544854740874,7320,8693,6616
0.5,0.8179604261796043,8595,9321,8061
1.0,1.0,10042,10042,10042
