threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5326267978803937,3810,6313,3518
0.001,0.5711362706315646,4596,6922,4187
0.01,0.6271144888453052,5604,7670,5116
0.05,0.6851536803901553,6609,8249,6041
0.1,0.7215106732348112,7185,8541,6591
0.2,0.7639285336716355,7809,8876,7226
0.5,0.8544662750658295,8868,9443,8437
1.0,1.0,10042,10042,10042
