threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5745704467353951,3810,3063,2508
0.001,0.5776899924755455,4596,3791,3071
0.01,0.6042462196425844,5604,4899,3956
0.05,0.6355734302023871,6609,5998,4899
0.1,0.6643331321665661,7185,6604,5504
0.2,0.7073693714027762,7809,7320,6268
0.5,0.8064549498293162,8868,8595,7796
1.0,1.0,10042,10042,10042
