threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.41648077680094475,4072,6723,3174
0.001,0.4730947163379596,4856,7244,3886
0.01,0.5533837984408542,5885,7864,4898
0.05,0.6426814925692291,6933,8431,6011
0.1,0.6916553240498378,7465,8692,6606
0.2,0.7445322928432078,8009,8981,7251
0.5,0.8559662515066292,8996,9482,8522
1.0,1.0,10042,10042,10042
