threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.4292006525285481,3269,5492,2631
0.001,0.4657142857142857,4044,6216,3260
0.01,0.5346284849249401,5153,7012,4238
0.05,0.5937536014751642,6116,7713,5152
0.1,0.6392496392496393,6699,8069,5759
0.2,0.6942817591310829,7407,8504,6520
0.5,0.813592035757822,8628,9225,8009
1.0,1.0,10042,10042,10042
