threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.581430417923309,4072,3269,2699
0.001,0.5898535191139693,4856,4044,3302
0.01,0.6139786518496856,5885,5153,4199
0.05,0.6505185934733114,6933,6116,5143
0.1,0.6748255882700721,7465,6699,5707
0.2,0.713460042236301,8009,7407,6419
0.5,0.8135418810454826,8996,8628,7906
1.0,1.0,10042,10042,10042
