threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5693046660567246,3829,3032,2489
0.001,0.5808327081770442,4625,3804,3097
0.01,0.6004548900682335,5647,4908,3960
0.05,0.6355503695060288,6657,5958,4902
0.1,0.6662654952461187,7239,6606,5536
0.2,0.705082077805262,7852,7313,6271
0.5,0.8039296794208893,8880,8564,7774
1.0,1.0,10042,10042,10042
