threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.42868400315208827,3032,6033,2720
0.001,0.48275372604684175,3804,6642,3401
0.01,0.5534901365705615,4908,7377,4377
0.05,0.6214991284137129,5958,7995,5348
0.1,0.666369710467706,6606,8358,5984
0.2,0.7107649631921477,7313,8722,6662
0.5,0.8194218241042345,8564,9310,8050
1.0,1.0,10042,10042,10042
