threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.4973724884080371,3829,5859,3218
0.001,0.5370702747480326,4625,6508,3890
0.01,0.592143906020558,5647,7364,4839
0.05,0.6558727293241566,6657,8019,5813
0.1,0.6966402087637273,7239,8365,6407
0.2,0.7443522118314595,7852,8749,7084
0.5,0.8431471568528431,8880,9369,8348
1.0,1.0,10042,10042,10042
