================ Training Loss (Sat Mar  7 12:33:49 2026) ================
(epoch: 1, iters: 0, time: 0.454, data: 0.005) G_A: 1.029 G_B: 23.238 D_A: 2.148 D_B: 7.347 cycle_A: 34.335 cycle_B: 30.808 feedback_A: 16.567 feedback_B: 17.498 idt_A: 8.248 idt_B: 8.907 
(epoch: 1, iters: 10, time: 0.009, data: 0.002) G_A: 1.235 G_B: 0.484 D_A: 1.360 D_B: 6.323 cycle_A: 10.444 cycle_B: 8.661 feedback_A: 11.485 feedback_B: 12.165 idt_A: 5.473 idt_B: 5.879 
(epoch: 1, iters: 20, time: 0.008, data: 0.001) G_A: 9.408 G_B: 89.258 D_A: 5.156 D_B: 36.359 cycle_A: 6.222 cycle_B: 5.733 feedback_A: 10.472 feedback_B: 10.833 idt_A: 4.844 idt_B: 5.062 
(epoch: 1, iters: 30, time: 0.008, data: 0.001) G_A: 0.004 G_B: 40.093 D_A: 2.298 D_B: 37.073 cycle_A: 4.669 cycle_B: 5.633 feedback_A: 9.746 feedback_B: 10.122 idt_A: 4.278 idt_B: 4.633 
(epoch: 1, iters: 40, time: 0.008, data: 0.001) G_A: 35.312 G_B: 0.512 D_A: 25.923 D_B: 9.599 cycle_A: 5.869 cycle_B: 4.819 feedback_A: 9.266 feedback_B: 9.969 idt_A: 3.721 idt_B: 4.257 
(epoch: 2, iters: 0, time: 0.008, data: 0.001) G_A: 42.116 G_B: 13.179 D_A: 29.556 D_B: 3.803 cycle_A: 6.089 cycle_B: 5.603 feedback_A: 9.462 feedback_B: 9.690 idt_A: 3.207 idt_B: 4.074 
(epoch: 2, iters: 10, time: 0.008, data: 0.001) G_A: 10.288 G_B: 0.026 D_A: 3.185 D_B: 16.404 cycle_A: 4.152 cycle_B: 4.332 feedback_A: 8.821 feedback_B: 9.256 idt_A: 2.666 idt_B: 3.333 
(epoch: 2, iters: 20, time: 0.008, data: 0.001) G_A: 4.269 G_B: 0.385 D_A: 8.216 D_B: 32.341 cycle_A: 4.815 cycle_B: 4.886 feedback_A: 8.612 feedback_B: 8.630 idt_A: 2.710 idt_B: 3.190 
(epoch: 2, iters: 30, time: 0.008, data: 0.001) G_A: 0.739 G_B: 44.256 D_A: 0.165 D_B: 20.740 cycle_A: 3.866 cycle_B: 4.689 feedback_A: 8.485 feedback_B: 8.696 idt_A: 1.959 idt_B: 2.916 
(epoch: 2, iters: 40, time: 0.008, data: 0.001) G_A: 20.550 G_B: 0.650 D_A: 19.038 D_B: 12.504 cycle_A: 4.571 cycle_B: 3.802 feedback_A: 8.541 feedback_B: 8.500 idt_A: 2.010 idt_B: 2.642 
(epoch: 3, iters: 0, time: 0.008, data: 0.001) G_A: 1.099 G_B: 2.464 D_A: 2.346 D_B: 5.243 cycle_A: 3.504 cycle_B: 4.027 feedback_A: 8.269 feedback_B: 8.283 idt_A: 2.031 idt_B: 2.288 
(epoch: 3, iters: 10, time: 0.008, data: 0.001) G_A: 2.465 G_B: 0.069 D_A: 6.233 D_B: 74.792 cycle_A: 5.075 cycle_B: 3.740 feedback_A: 8.229 feedback_B: 8.485 idt_A: 1.800 idt_B: 2.653 
(epoch: 3, iters: 20, time: 0.008, data: 0.001) G_A: 9.240 G_B: 11.849 D_A: 9.611 D_B: 55.718 cycle_A: 3.683 cycle_B: 3.400 feedback_A: 8.053 feedback_B: 8.237 idt_A: 1.794 idt_B: 2.002 
(epoch: 3, iters: 30, time: 0.008, data: 0.001) G_A: 0.215 G_B: 0.088 D_A: 1.158 D_B: 18.962 cycle_A: 4.020 cycle_B: 3.149 feedback_A: 8.049 feedback_B: 8.158 idt_A: 2.024 idt_B: 1.746 
(epoch: 3, iters: 40, time: 0.008, data: 0.001) G_A: 8.661 G_B: 0.082 D_A: 5.536 D_B: 20.291 cycle_A: 3.731 cycle_B: 3.728 feedback_A: 7.959 feedback_B: 8.168 idt_A: 1.894 idt_B: 1.849 
(epoch: 4, iters: 0, time: 0.008, data: 0.001) G_A: 1.582 G_B: 1.668 D_A: 2.840 D_B: 32.798 cycle_A: 3.644 cycle_B: 3.364 feedback_A: 8.219 feedback_B: 8.024 idt_A: 1.758 idt_B: 1.861 
(epoch: 4, iters: 10, time: 0.008, data: 0.001) G_A: 6.908 G_B: 0.666 D_A: 3.839 D_B: 17.780 cycle_A: 4.082 cycle_B: 3.694 feedback_A: 8.381 feedback_B: 8.177 idt_A: 2.359 idt_B: 1.477 
(epoch: 4, iters: 20, time: 0.008, data: 0.001) G_A: 1.856 G_B: 10.369 D_A: 5.796 D_B: 11.423 cycle_A: 4.014 cycle_B: 2.741 feedback_A: 7.777 feedback_B: 7.980 idt_A: 1.776 idt_B: 1.595 
(epoch: 4, iters: 30, time: 0.008, data: 0.001) G_A: 3.766 G_B: 0.517 D_A: 5.379 D_B: 2.914 cycle_A: 3.579 cycle_B: 2.918 feedback_A: 8.097 feedback_B: 7.729 idt_A: 1.519 idt_B: 1.688 
(epoch: 4, iters: 40, time: 0.008, data: 0.001) G_A: 1.581 G_B: 0.761 D_A: 6.659 D_B: 6.200 cycle_A: 3.867 cycle_B: 2.778 feedback_A: 8.024 feedback_B: 7.803 idt_A: 1.448 idt_B: 1.863 
(epoch: 5, iters: 0, time: 0.009, data: 0.001) G_A: 0.784 G_B: 0.993 D_A: 3.535 D_B: 10.970 cycle_A: 5.883 cycle_B: 2.525 feedback_A: 8.047 feedback_B: 8.609 idt_A: 1.385 idt_B: 2.390 
(epoch: 5, iters: 10, time: 0.009, data: 0.002) G_A: 1.942 G_B: 0.271 D_A: 1.297 D_B: 0.220 cycle_A: 2.705 cycle_B: 2.401 feedback_A: 7.983 feedback_B: 7.760 idt_A: 1.295 idt_B: 1.405 
(epoch: 5, iters: 20, time: 0.008, data: 0.001) G_A: 0.087 G_B: 0.272 D_A: 23.247 D_B: 1.957 cycle_A: 3.215 cycle_B: 2.537 feedback_A: 7.895 feedback_B: 7.489 idt_A: 1.531 idt_B: 1.315 
