================ Training Loss (Sat Mar  7 11:13:55 2026) ================
(epoch: 1, iters: 0, time: 0.399, data: 0.009) G_A: 1.029 G_B: 23.238 D_A: 2.148 D_B: 7.347 cycle_A: 34.335 cycle_B: 30.808 feedback_A: 1.657 feedback_B: 1.750 idt_A: 8.248 idt_B: 8.907 
(epoch: 1, iters: 10, time: 0.008, data: 0.001) G_A: 10.026 G_B: 1.141 D_A: 10.190 D_B: 5.943 cycle_A: 10.224 cycle_B: 8.879 feedback_A: 1.141 feedback_B: 1.242 idt_A: 5.575 idt_B: 5.866 
(epoch: 1, iters: 20, time: 0.010, data: 0.001) G_A: 89.042 G_B: 18.687 D_A: 38.762 D_B: 6.314 cycle_A: 5.970 cycle_B: 5.689 feedback_A: 1.039 feedback_B: 1.129 idt_A: 4.960 idt_B: 5.143 
(epoch: 1, iters: 30, time: 0.008, data: 0.001) G_A: 5.692 G_B: 50.405 D_A: 4.322 D_B: 44.070 cycle_A: 4.981 cycle_B: 5.355 feedback_A: 0.993 feedback_B: 1.024 idt_A: 4.409 idt_B: 4.748 
(epoch: 1, iters: 40, time: 0.008, data: 0.001) G_A: 37.913 G_B: 17.167 D_A: 22.525 D_B: 14.667 cycle_A: 6.006 cycle_B: 5.481 feedback_A: 0.939 feedback_B: 0.987 idt_A: 3.852 idt_B: 4.300 
(epoch: 2, iters: 0, time: 0.009, data: 0.001) G_A: 12.077 G_B: 35.742 D_A: 10.811 D_B: 12.840 cycle_A: 6.101 cycle_B: 5.487 feedback_A: 0.955 feedback_B: 0.959 idt_A: 3.360 idt_B: 4.200 
(epoch: 2, iters: 10, time: 0.008, data: 0.001) G_A: 3.775 G_B: 5.973 D_A: 1.163 D_B: 17.610 cycle_A: 4.046 cycle_B: 4.108 feedback_A: 0.883 feedback_B: 0.946 idt_A: 2.866 idt_B: 3.396 
(epoch: 2, iters: 20, time: 0.008, data: 0.001) G_A: 0.967 G_B: 3.575 D_A: 3.664 D_B: 28.776 cycle_A: 4.748 cycle_B: 5.108 feedback_A: 0.908 feedback_B: 0.896 idt_A: 2.688 idt_B: 3.382 
(epoch: 2, iters: 30, time: 0.008, data: 0.001) G_A: 0.904 G_B: 53.335 D_A: 2.493 D_B: 21.837 cycle_A: 3.526 cycle_B: 3.551 feedback_A: 0.860 feedback_B: 0.886 idt_A: 1.999 idt_B: 2.714 
(epoch: 2, iters: 40, time: 0.008, data: 0.001) G_A: 8.634 G_B: 2.478 D_A: 3.288 D_B: 10.560 cycle_A: 4.214 cycle_B: 3.885 feedback_A: 0.856 feedback_B: 0.874 idt_A: 1.951 idt_B: 2.667 
(epoch: 3, iters: 0, time: 0.008, data: 0.001) G_A: 22.930 G_B: 53.857 D_A: 16.778 D_B: 20.778 cycle_A: 4.250 cycle_B: 3.855 feedback_A: 0.855 feedback_B: 0.884 idt_A: 1.978 idt_B: 2.257 
(epoch: 3, iters: 10, time: 0.008, data: 0.001) G_A: 0.099 G_B: 11.831 D_A: 3.434 D_B: 62.614 cycle_A: 4.861 cycle_B: 3.414 feedback_A: 0.852 feedback_B: 0.866 idt_A: 1.604 idt_B: 2.697 
(epoch: 3, iters: 20, time: 0.008, data: 0.001) G_A: 0.727 G_B: 12.536 D_A: 1.019 D_B: 49.003 cycle_A: 3.547 cycle_B: 2.986 feedback_A: 0.829 feedback_B: 0.874 idt_A: 1.528 idt_B: 1.866 
(epoch: 3, iters: 30, time: 0.008, data: 0.001) G_A: 6.497 G_B: 37.627 D_A: 6.955 D_B: 41.933 cycle_A: 3.669 cycle_B: 3.506 feedback_A: 0.839 feedback_B: 0.834 idt_A: 1.713 idt_B: 1.676 
(epoch: 3, iters: 40, time: 0.008, data: 0.001) G_A: 0.775 G_B: 2.523 D_A: 0.269 D_B: 15.885 cycle_A: 3.546 cycle_B: 3.506 feedback_A: 0.819 feedback_B: 0.849 idt_A: 1.617 idt_B: 1.812 
(epoch: 4, iters: 0, time: 0.009, data: 0.001) G_A: 21.497 G_B: 0.523 D_A: 6.948 D_B: 29.027 cycle_A: 3.606 cycle_B: 3.156 feedback_A: 0.818 feedback_B: 0.838 idt_A: 1.681 idt_B: 1.807 
(epoch: 4, iters: 10, time: 0.008, data: 0.001) G_A: 4.222 G_B: 103.845 D_A: 5.268 D_B: 63.212 cycle_A: 3.500 cycle_B: 4.351 feedback_A: 0.857 feedback_B: 0.817 idt_A: 1.902 idt_B: 1.631 
(epoch: 4, iters: 20, time: 0.008, data: 0.001) G_A: 0.218 G_B: 10.128 D_A: 1.842 D_B: 11.505 cycle_A: 3.644 cycle_B: 3.298 feedback_A: 0.799 feedback_B: 0.813 idt_A: 1.498 idt_B: 2.016 
(epoch: 4, iters: 30, time: 0.008, data: 0.001) G_A: 1.290 G_B: 0.844 D_A: 8.499 D_B: 0.463 cycle_A: 3.666 cycle_B: 2.604 feedback_A: 0.814 feedback_B: 0.806 idt_A: 1.605 idt_B: 1.738 
(epoch: 4, iters: 40, time: 0.008, data: 0.001) G_A: 2.455 G_B: 0.000 D_A: 3.685 D_B: 7.545 cycle_A: 4.705 cycle_B: 3.265 feedback_A: 0.791 feedback_B: 0.793 idt_A: 1.640 idt_B: 1.877 
(epoch: 5, iters: 0, time: 0.008, data: 0.001) G_A: 3.082 G_B: 7.967 D_A: 10.214 D_B: 22.357 cycle_A: 5.995 cycle_B: 4.971 feedback_A: 0.777 feedback_B: 0.833 idt_A: 1.569 idt_B: 2.715 
(epoch: 5, iters: 10, time: 0.008, data: 0.004) G_A: 66.127 G_B: 19.424 D_A: 46.601 D_B: 5.847 cycle_A: 6.243 cycle_B: 4.582 feedback_A: 0.789 feedback_B: 0.768 idt_A: 1.969 idt_B: 2.044 
(epoch: 5, iters: 20, time: 0.008, data: 0.001) G_A: 24.744 G_B: 0.700 D_A: 21.574 D_B: 1.475 cycle_A: 4.604 cycle_B: 2.575 feedback_A: 0.809 feedback_B: 0.757 idt_A: 1.873 idt_B: 1.668 
(epoch: 5, iters: 30, time: 0.008, data: 0.001) G_A: 0.556 G_B: 3.142 D_A: 0.888 D_B: 1.554 cycle_A: 3.485 cycle_B: 2.886 feedback_A: 0.808 feedback_B: 0.778 idt_A: 1.803 idt_B: 1.501 
(epoch: 5, iters: 40, time: 0.008, data: 0.001) G_A: 2.206 G_B: 0.962 D_A: 1.446 D_B: 4.653 cycle_A: 4.049 cycle_B: 2.396 feedback_A: 0.797 feedback_B: 0.795 idt_A: 1.401 idt_B: 2.029 
(epoch: 6, iters: 0, time: 0.008, data: 0.001) G_A: 1.213 G_B: 4.734 D_A: 0.381 D_B: 11.478 cycle_A: 2.573 cycle_B: 2.829 feedback_A: 0.793 feedback_B: 0.783 idt_A: 1.056 idt_B: 1.558 
(epoch: 6, iters: 10, time: 0.008, data: 0.001) G_A: 1.170 G_B: 0.178 D_A: 4.928 D_B: 0.215 cycle_A: 4.038 cycle_B: 2.080 feedback_A: 0.759 feedback_B: 0.696 idt_A: 1.556 idt_B: 1.458 
(epoch: 6, iters: 20, time: 0.008, data: 0.001) G_A: 0.870 G_B: 25.029 D_A: 1.863 D_B: 29.887 cycle_A: 4.106 cycle_B: 5.242 feedback_A: 0.811 feedback_B: 0.751 idt_A: 2.112 idt_B: 2.170 
(epoch: 6, iters: 30, time: 0.008, data: 0.001) G_A: 164.315 G_B: 2.855 D_A: 76.524 D_B: 1.776 cycle_A: 6.854 cycle_B: 3.598 feedback_A: 0.825 feedback_B: 0.807 idt_A: 2.488 idt_B: 1.386 
(epoch: 6, iters: 40, time: 0.008, data: 0.001) G_A: 0.001 G_B: 0.301 D_A: 1.023 D_B: 2.350 cycle_A: 3.262 cycle_B: 3.908 feedback_A: 0.804 feedback_B: 0.767 idt_A: 1.483 idt_B: 1.568 
(epoch: 7, iters: 0, time: 0.008, data: 0.001) G_A: 2.321 G_B: 0.484 D_A: 4.275 D_B: 1.238 cycle_A: 4.662 cycle_B: 2.347 feedback_A: 0.812 feedback_B: 0.752 idt_A: 1.331 idt_B: 1.748 
(epoch: 7, iters: 10, time: 0.008, data: 0.004) G_A: 2.732 G_B: 0.351 D_A: 1.284 D_B: 1.286 cycle_A: 2.923 cycle_B: 2.399 feedback_A: 0.795 feedback_B: 0.763 idt_A: 1.385 idt_B: 1.374 
(epoch: 7, iters: 20, time: 0.008, data: 0.001) G_A: 0.317 G_B: 0.020 D_A: 0.098 D_B: 2.723 cycle_A: 2.612 cycle_B: 4.973 feedback_A: 0.756 feedback_B: 0.727 idt_A: 1.022 idt_B: 1.666 
(epoch: 7, iters: 30, time: 0.008, data: 0.001) G_A: 2.065 G_B: 6.034 D_A: 2.091 D_B: 18.314 cycle_A: 3.123 cycle_B: 2.161 feedback_A: 0.802 feedback_B: 0.718 idt_A: 1.192 idt_B: 1.665 
(epoch: 7, iters: 40, time: 0.008, data: 0.001) G_A: 0.018 G_B: 0.006 D_A: 14.443 D_B: 0.702 cycle_A: 3.022 cycle_B: 3.090 feedback_A: 0.812 feedback_B: 0.709 idt_A: 1.516 idt_B: 1.660 
(epoch: 8, iters: 0, time: 0.008, data: 0.001) G_A: 5.088 G_B: 0.000 D_A: 1.846 D_B: 6.949 cycle_A: 2.852 cycle_B: 2.596 feedback_A: 0.859 feedback_B: 0.781 idt_A: 1.303 idt_B: 1.393 
(epoch: 8, iters: 10, time: 0.008, data: 0.001) G_A: 0.008 G_B: 0.779 D_A: 4.842 D_B: 4.131 cycle_A: 2.885 cycle_B: 2.230 feedback_A: 0.803 feedback_B: 0.767 idt_A: 1.118 idt_B: 1.368 
(epoch: 8, iters: 20, time: 0.008, data: 0.001) G_A: 0.771 G_B: 0.090 D_A: 0.755 D_B: 3.035 cycle_A: 2.018 cycle_B: 3.326 feedback_A: 0.789 feedback_B: 0.763 idt_A: 1.288 idt_B: 1.110 
(epoch: 8, iters: 30, time: 0.008, data: 0.001) G_A: 0.302 G_B: 1.265 D_A: 2.354 D_B: 2.844 cycle_A: 2.333 cycle_B: 2.647 feedback_A: 0.797 feedback_B: 0.749 idt_A: 1.179 idt_B: 1.309 
