threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5717724288840262,3971,3212,2613
0.001,0.5835447625951432,4739,3999,3220
0.01,0.6066964285714286,5742,5055,4077
0.05,0.6404236314916422,6740,6116,5019
0.1,0.6661117717003567,7314,6698,5602
0.2,0.7100022376370553,7891,7393,6346
0.5,0.8140039244035939,8931,8634,7882
1.0,1.0,10042,10042,10042
