threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5220913107511046,3971,6364,3545
0.001,0.5586599576271186,4739,7032,4219
0.01,0.6179154658981748,5742,7732,5146
0.05,0.6761224033951306,6740,8268,6054
0.1,0.7138388523352389,7314,8575,6618
0.2,0.76325162371674,7891,8941,7286
0.5,0.8620934238524673,8931,9446,8508
1.0,1.0,10042,10042,10042
