threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.4523998099160463,3212,5957,2856
0.001,0.49297752808988765,3999,6631,3510
0.01,0.5556806806806807,5055,7378,4441
0.05,0.6197553446896079,6116,8052,5421
0.1,0.6615520476873827,6698,8354,5993
0.2,0.7118121946037816,7393,8722,6701
0.5,0.823183706555882,8634,9359,8124
1.0,1.0,10042,10042,10042
