threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5770985401459854,3800,3114,2530
0.001,0.5943094026757113,4578,3883,3154
0.01,0.6163003663003663,5633,4957,4038
0.05,0.6508721687060661,6701,5981,5000
0.1,0.6739024981809362,7248,6555,5557
0.2,0.713303269447576,7903,7294,6327
0.5,0.8099917252792719,8909,8590,7831
1.0,1.0,10042,10042,10042
