threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.3863087629598069,3400,6361,2720
0.001,0.43091849935316945,4118,6943,3331
0.01,0.5031461197855978,5235,7665,4318
0.05,0.5815780857797664,6246,8246,5329
0.1,0.6314446688636122,6824,8523,5940
0.2,0.6984126984126984,7488,8883,6732
0.5,0.8251536833618865,8690,9421,8188
1.0,1.0,10042,10042,10042
