threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5874894336432798,4112,3400,2780
0.001,0.595952423220309,4872,4118,3357
0.01,0.6180101670297748,5905,5235,4255
0.05,0.6547514159848962,6901,6246,5202
0.1,0.6789498469507887,7437,6824,5767
0.2,0.7196936056838366,8003,7488,6483
0.5,0.8187905635108684,8965,8690,7948
1.0,1.0,10042,10042,10042
