threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5158020274299344,4013,6155,3460
0.001,0.5606284409829462,4791,6831,4175
0.01,0.607852583403589,5813,7537,5047
0.05,0.6707032551938673,6831,8207,6037
0.1,0.7067854842173072,7360,8537,6583
0.2,0.7596405057999791,7959,8879,7269
0.5,0.8559150657229525,8932,9423,8465
1.0,1.0,10042,10042,10042
