threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5778358371434792,4013,3234,2654
0.001,0.5897296316457993,4791,3970,3250
0.01,0.611185086551265,5813,5077,4131
0.05,0.6487382105531481,6831,6105,5090
0.1,0.6746514122273864,7360,6692,5661
0.2,0.7118965325008362,7959,7395,6385
0.5,0.8131698268755152,8932,8663,7891
1.0,1.0,10042,10042,10042
