threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.40133069082672707,3234,6665,2835
0.001,0.4542138856324085,3970,7194,3487
0.01,0.5324074074074074,5077,7832,4485
0.05,0.6043882978723404,6105,8373,5454
0.1,0.6497849462365591,6692,8651,6043
0.2,0.7052445000521322,7395,8960,6764
0.5,0.8311635886567766,8663,9482,8236
1.0,1.0,10042,10042,10042
