threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.25228215767634854,3359,4186,1520
0.001,0.30786904078116023,4100,5008,2144
0.01,0.39602237414543195,5182,6049,3186
0.05,0.4946808510638298,6273,6934,4371
0.1,0.5510026155187445,6827,7405,5056
0.2,0.6283790890922478,7489,7992,5974
0.5,0.7816730652657102,8695,8940,7737
1.0,1.0,10042,10042,10042
