threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5769610261470153,3581,2812,2339
0.001,0.5901081297557068,4360,3581,2947
0.01,0.6080178173719376,5446,4662,3822
0.05,0.6398984500267236,6555,5718,4789
0.1,0.6605425400739827,7155,6312,5357
0.2,0.6955575910235859,7768,7041,6075
0.5,0.7956978073365895,8842,8438,7657
1.0,1.0,10042,10042,10042
