threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5905327955848015,4132,3361,2782
0.001,0.5983736963054622,4899,4143,3385
0.01,0.6193115519253208,5886,5216,4246
0.05,0.6553416383540959,6902,6253,5208
0.1,0.6797501178689298,7421,6830,5767
0.2,0.7182693371694147,8027,7501,6491
0.5,0.8187152563310686,8971,8696,7953
1.0,1.0,10042,10042,10042
