threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.31983261096995963,4132,4699,2140
0.001,0.38176486270327914,4899,5467,2864
0.01,0.4726860687022901,5886,6461,3963
0.05,0.5628306878306878,6902,7276,5106
0.1,0.6176030762657552,7421,7723,5782
0.2,0.6880838696283994,8027,8236,6629
0.5,0.8187487427077047,8971,9111,8140
1.0,1.0,10042,10042,10042
