threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5855740503627828,4117,3313,2744
0.001,0.59620886981402,4855,4071,3334
0.01,0.6183823529411765,5849,5156,4205
0.05,0.6529605263157895,6870,6195,5161
0.1,0.6760779681039575,7401,6787,5723
0.2,0.7175581007450239,7992,7454,6453
0.5,0.8169057694292496,8938,8666,7915
1.0,1.0,10042,10042,10042
