threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.35994627667512313,4117,4996,2412
0.001,0.4121863799283154,4855,5783,3105
0.01,0.4936844613918017,5849,6686,4143
0.05,0.5882482880494809,6870,7510,5326
0.1,0.6395460871427042,7401,7914,5974
0.2,0.7012271214642263,7992,8367,6743
0.5,0.8272488906817265,8938,9181,8203
1.0,1.0,10042,10042,10042
