threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.2945069490403706,3313,4511,1780
0.001,0.3519884309472162,4071,5278,2434
0.01,0.43706030150753766,5156,6283,3479
0.05,0.5257567104511708,6195,7163,4603
0.1,0.5795192624300296,6787,7604,5280
0.2,0.6475306036302237,7454,8158,6136
0.5,0.7946845201866505,8666,9026,7834
1.0,1.0,10042,10042,10042
