threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.41151816206147157,4115,4978,2651
0.001,0.46075038072822927,4839,5712,3328
0.01,0.5321314692175619,5854,6639,4339
0.05,0.6058016640431751,6874,7408,5388
0.1,0.6487804878048781,7379,7831,5985
0.2,0.7081846799580273,7982,8297,6749
0.5,0.8283114256825076,8973,9109,8192
1.0,1.0,10042,10042,10042
