threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.37470689385649525,3294,5500,2397
0.001,0.42685482744166553,4047,6165,3055
0.01,0.5046601217845159,5143,6965,4061
0.05,0.5821590909090909,6202,7721,5123
0.1,0.6243033548246093,6792,8072,5713
0.2,0.683748943364328,7448,8487,6471
0.5,0.8096734942202393,8671,9176,7985
1.0,1.0,10042,10042,10042
