threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.430847411069908,4133,6285,3137
0.001,0.48065250379362673,4880,6829,3801
0.01,0.5488254260709351,5898,7552,4766
0.05,0.6317443120260021,6909,8152,5831
0.1,0.6797717184527584,7454,8440,6432
0.2,0.7355337802991233,8013,8813,7131
0.5,0.8452572347266881,8959,9405,8412
1.0,1.0,10042,10042,10042
