threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.5187641083521445,4109,6656,3677
0.001,0.5645494448747741,4882,7237,4373
0.01,0.6240574929311969,5893,7892,5297
0.05,0.6954555482020737,6957,8414,6305
0.1,0.7284980744544287,7452,8706,6810
0.2,0.7701508060322413,8022,8998,7405
0.5,0.8640032284100081,8982,9494,8564
1.0,1.0,10042,10042,10042
