threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.4178251467408094,4008,5171,2705
0.001,0.46265588598053997,4769,5904,3376
0.01,0.5241396084154202,5760,6773,4310
0.05,0.6033463469046291,6803,7571,5409
0.1,0.650545179747382,7346,7943,6026
0.2,0.705053247024431,7927,8404,6753
0.5,0.827603589071479,8921,9207,8209
1.0,1.0,10042,10042,10042
