threshold,jaccard,n_real,n_fake,n_overlap
0.0001,0.4097121723749799,3234,5533,2548
0.001,0.4514888160706653,3984,6204,3169
0.01,0.5210221550855992,5071,7012,4139
0.05,0.5885923720077884,6119,7751,5139
0.1,0.6347615376142747,6731,8111,5763
0.2,0.6883942766295708,7392,8538,6495
0.5,0.8104965112751542,8646,9258,8015
1.0,1.0,10042,10042,10042
