================ Training Loss (Tue Mar 17 08:44:42 2026) ================
(epoch: 1, iters: 0, time: 0.356, data: 0.003) G_A: 0.781 G_B: 5.515 D_A: 1.904 D_B: 1.050 cycle_A: 32.085 cycle_B: 29.785 feedback_A: 16.341 feedback_B: 16.828 idt_A: 8.088 idt_B: 8.457 
(epoch: 1, iters: 10, time: 0.009, data: 0.001) G_A: 69.820 G_B: 107.625 D_A: 29.515 D_B: 45.255 cycle_A: 9.783 cycle_B: 9.615 feedback_A: 11.308 feedback_B: 11.432 idt_A: 5.151 idt_B: 5.567 
(epoch: 1, iters: 20, time: 0.009, data: 0.001) G_A: 33.025 G_B: 1.415 D_A: 30.788 D_B: 0.485 cycle_A: 7.235 cycle_B: 6.458 feedback_A: 9.873 feedback_B: 10.749 idt_A: 4.543 idt_B: 4.820 
(epoch: 1, iters: 30, time: 0.009, data: 0.001) G_A: 9.810 G_B: 46.923 D_A: 8.621 D_B: 17.153 cycle_A: 4.995 cycle_B: 5.442 feedback_A: 9.228 feedback_B: 10.317 idt_A: 4.057 idt_B: 4.226 
(epoch: 1, iters: 40, time: 0.009, data: 0.001) G_A: 0.001 G_B: 3.927 D_A: 0.534 D_B: 4.459 cycle_A: 5.422 cycle_B: 5.250 feedback_A: 9.168 feedback_B: 9.631 idt_A: 3.267 idt_B: 3.715 
(epoch: 1, iters: 50, time: 0.010, data: 0.001) G_A: 0.013 G_B: 6.470 D_A: 2.525 D_B: 6.312 cycle_A: 4.772 cycle_B: 5.133 feedback_A: 9.041 feedback_B: 9.398 idt_A: 3.001 idt_B: 3.203 
(epoch: 1, iters: 60, time: 0.009, data: 0.001) G_A: 14.583 G_B: 34.383 D_A: 11.759 D_B: 23.567 cycle_A: 4.937 cycle_B: 4.578 feedback_A: 9.058 feedback_B: 9.102 idt_A: 2.292 idt_B: 2.582 
(epoch: 1, iters: 70, time: 0.009, data: 0.001) G_A: 30.826 G_B: 6.905 D_A: 34.562 D_B: 2.590 cycle_A: 4.439 cycle_B: 3.589 feedback_A: 8.719 feedback_B: 8.634 idt_A: 2.221 idt_B: 2.154 
(epoch: 1, iters: 80, time: 0.009, data: 0.001) G_A: 4.717 G_B: 28.837 D_A: 28.758 D_B: 21.449 cycle_A: 5.175 cycle_B: 4.411 feedback_A: 8.567 feedback_B: 9.227 idt_A: 1.734 idt_B: 2.764 
(epoch: 1, iters: 90, time: 0.009, data: 0.001) G_A: 3.374 G_B: 3.851 D_A: 13.323 D_B: 20.556 cycle_A: 4.513 cycle_B: 3.873 feedback_A: 8.478 feedback_B: 8.855 idt_A: 1.850 idt_B: 2.353 
(epoch: 1, iters: 100, time: 0.010, data: 0.001) G_A: 4.517 G_B: 9.394 D_A: 16.453 D_B: 8.262 cycle_A: 3.766 cycle_B: 4.747 feedback_A: 8.145 feedback_B: 8.371 idt_A: 1.685 idt_B: 1.922 
(epoch: 1, iters: 110, time: 0.009, data: 0.001) G_A: 1.872 G_B: 0.039 D_A: 24.275 D_B: 1.458 cycle_A: 5.616 cycle_B: 3.510 feedback_A: 8.371 feedback_B: 8.827 idt_A: 1.555 idt_B: 2.693 
(epoch: 1, iters: 120, time: 0.009, data: 0.001) G_A: 1.821 G_B: 6.415 D_A: 2.869 D_B: 3.399 cycle_A: 3.685 cycle_B: 3.012 feedback_A: 8.251 feedback_B: 8.317 idt_A: 1.401 idt_B: 1.529 
(epoch: 1, iters: 130, time: 0.009, data: 0.001) G_A: 0.294 G_B: 1.200 D_A: 2.544 D_B: 4.899 cycle_A: 4.530 cycle_B: 3.868 feedback_A: 8.481 feedback_B: 8.400 idt_A: 2.053 idt_B: 1.943 
(epoch: 1, iters: 140, time: 0.009, data: 0.001) G_A: 7.767 G_B: 2.647 D_A: 8.170 D_B: 1.341 cycle_A: 4.532 cycle_B: 3.493 feedback_A: 8.010 feedback_B: 8.380 idt_A: 1.690 idt_B: 2.136 
(epoch: 1, iters: 150, time: 0.009, data: 0.001) G_A: 33.027 G_B: 8.267 D_A: 28.787 D_B: 2.891 cycle_A: 3.375 cycle_B: 3.435 feedback_A: 8.629 feedback_B: 7.961 idt_A: 1.730 idt_B: 1.436 
(epoch: 1, iters: 160, time: 0.008, data: 0.001) G_A: 0.014 G_B: 4.498 D_A: 0.405 D_B: 0.774 cycle_A: 2.992 cycle_B: 2.874 feedback_A: 8.156 feedback_B: 7.989 idt_A: 1.552 idt_B: 1.442 
