================ Training Loss (Tue Mar 17 09:05:24 2026) ================
(epoch: 1, iters: 0, time: 0.394, data: 0.004) G_A: 0.332 G_B: 15.292 D_A: 0.719 D_B: 12.061 cycle_A: 32.784 cycle_B: 30.086 feedback_A: 16.242 feedback_B: 17.816 idt_A: 8.141 idt_B: 8.600 
(epoch: 3, iters: 0, time: 0.007, data: 0.001) G_A: 0.852 G_B: 1.076 D_A: 5.632 D_B: 18.065 cycle_A: 2.863 cycle_B: 2.947 feedback_A: 8.332 feedback_B: 7.762 idt_A: 1.435 idt_B: 1.737 
(epoch: 3, iters: 10, time: 0.007, data: 0.001) G_A: 15.100 G_B: 0.607 D_A: 32.171 D_B: 22.754 cycle_A: 5.191 cycle_B: 3.024 feedback_A: 7.891 feedback_B: 8.046 idt_A: 1.248 idt_B: 2.180 
(epoch: 3, iters: 20, time: 0.007, data: 0.001) G_A: 1.337 G_B: 0.307 D_A: 1.089 D_B: 15.936 cycle_A: 4.500 cycle_B: 3.552 feedback_A: 8.096 feedback_B: 7.399 idt_A: 1.595 idt_B: 2.015 
(epoch: 3, iters: 30, time: 0.007, data: 0.001) G_A: 0.099 G_B: 4.080 D_A: 7.996 D_B: 18.760 cycle_A: 2.999 cycle_B: 3.024 feedback_A: 7.595 feedback_B: 7.924 idt_A: 1.125 idt_B: 1.717 
(epoch: 3, iters: 40, time: 0.007, data: 0.001) G_A: 0.750 G_B: 1.626 D_A: 0.011 D_B: 3.698 cycle_A: 2.598 cycle_B: 2.462 feedback_A: 7.995 feedback_B: 7.776 idt_A: 1.172 idt_B: 1.434 
(epoch: 3, iters: 50, time: 0.007, data: 0.001) G_A: 0.030 G_B: 0.657 D_A: 2.842 D_B: 47.728 cycle_A: 3.625 cycle_B: 2.111 feedback_A: 7.706 feedback_B: 7.860 idt_A: 1.120 idt_B: 1.571 
(epoch: 3, iters: 60, time: 0.008, data: 0.001) G_A: 0.349 G_B: 7.056 D_A: 1.268 D_B: 1.926 cycle_A: 2.246 cycle_B: 2.292 feedback_A: 7.582 feedback_B: 7.440 idt_A: 1.125 idt_B: 1.369 
(epoch: 3, iters: 70, time: 0.008, data: 0.001) G_A: 4.306 G_B: 5.976 D_A: 4.816 D_B: 3.520 cycle_A: 2.576 cycle_B: 3.092 feedback_A: 7.788 feedback_B: 7.598 idt_A: 1.582 idt_B: 1.413 
(epoch: 3, iters: 80, time: 0.007, data: 0.001) G_A: 0.036 G_B: 0.893 D_A: 0.926 D_B: 3.354 cycle_A: 2.282 cycle_B: 2.431 feedback_A: 7.534 feedback_B: 7.543 idt_A: 0.996 idt_B: 1.324 
(epoch: 3, iters: 90, time: 0.008, data: 0.001) G_A: 0.932 G_B: 2.367 D_A: 8.211 D_B: 3.676 cycle_A: 2.905 cycle_B: 2.318 feedback_A: 7.600 feedback_B: 7.431 idt_A: 1.164 idt_B: 1.497 
(epoch: 4, iters: 0, time: 0.008, data: 0.001) G_A: 3.619 G_B: 1.968 D_A: 5.322 D_B: 2.819 cycle_A: 3.043 cycle_B: 2.489 feedback_A: 7.546 feedback_B: 7.512 idt_A: 1.154 idt_B: 1.507 
(epoch: 4, iters: 10, time: 0.008, data: 0.001) G_A: 3.767 G_B: 50.276 D_A: 42.706 D_B: 102.351 cycle_A: 4.621 cycle_B: 4.866 feedback_A: 7.458 feedback_B: 7.727 idt_A: 1.215 idt_B: 1.612 
(epoch: 4, iters: 20, time: 0.007, data: 0.001) G_A: 27.960 G_B: 1.384 D_A: 23.318 D_B: 6.910 cycle_A: 6.849 cycle_B: 5.676 feedback_A: 8.697 feedback_B: 7.936 idt_A: 2.238 idt_B: 2.262 
(epoch: 4, iters: 30, time: 0.008, data: 0.001) G_A: 8.160 G_B: 3.428 D_A: 7.440 D_B: 6.405 cycle_A: 5.500 cycle_B: 5.742 feedback_A: 8.263 feedback_B: 7.730 idt_A: 2.045 idt_B: 2.326 
(epoch: 4, iters: 40, time: 0.008, data: 0.001) G_A: 0.220 G_B: 0.108 D_A: 1.317 D_B: 0.485 cycle_A: 5.292 cycle_B: 3.619 feedback_A: 7.989 feedback_B: 7.774 idt_A: 1.971 idt_B: 1.993 
(epoch: 4, iters: 50, time: 0.008, data: 0.001) G_A: 8.732 G_B: 1.823 D_A: 7.862 D_B: 2.574 cycle_A: 5.123 cycle_B: 4.329 feedback_A: 8.087 feedback_B: 7.450 idt_A: 2.340 idt_B: 1.720 
(epoch: 4, iters: 60, time: 0.008, data: 0.001) G_A: 1.760 G_B: 3.232 D_A: 0.222 D_B: 4.044 cycle_A: 6.121 cycle_B: 5.439 feedback_A: 7.305 feedback_B: 7.959 idt_A: 1.945 idt_B: 2.041 
(epoch: 4, iters: 70, time: 0.007, data: 0.001) G_A: 0.604 G_B: 0.322 D_A: 1.700 D_B: 0.353 cycle_A: 2.993 cycle_B: 3.608 feedback_A: 7.914 feedback_B: 7.429 idt_A: 1.548 idt_B: 1.350 
(epoch: 4, iters: 80, time: 0.008, data: 0.001) G_A: 0.027 G_B: 0.091 D_A: 0.692 D_B: 0.847 cycle_A: 2.317 cycle_B: 3.032 feedback_A: 7.438 feedback_B: 7.064 idt_A: 1.338 idt_B: 1.504 
(epoch: 4, iters: 90, time: 0.008, data: 0.001) G_A: 0.113 G_B: 0.133 D_A: 0.390 D_B: 1.184 cycle_A: 2.561 cycle_B: 3.881 feedback_A: 7.374 feedback_B: 6.799 idt_A: 1.742 idt_B: 1.506 
(epoch: 5, iters: 0, time: 0.007, data: 0.001) G_A: 0.078 G_B: 1.785 D_A: 0.322 D_B: 1.397 cycle_A: 2.571 cycle_B: 3.106 feedback_A: 7.409 feedback_B: 6.450 idt_A: 1.322 idt_B: 1.514 
(epoch: 5, iters: 10, time: 0.007, data: 0.001) G_A: 0.390 G_B: 0.730 D_A: 0.323 D_B: 1.724 cycle_A: 2.585 cycle_B: 3.119 feedback_A: 6.309 feedback_B: 6.345 idt_A: 1.202 idt_B: 1.292 
(epoch: 5, iters: 20, time: 0.008, data: 0.001) G_A: 0.006 G_B: 30.966 D_A: 1.907 D_B: 11.296 cycle_A: 3.844 cycle_B: 3.501 feedback_A: 7.085 feedback_B: 7.238 idt_A: 1.397 idt_B: 1.911 
(epoch: 5, iters: 30, time: 0.008, data: 0.001) G_A: 0.708 G_B: 91.963 D_A: 1.701 D_B: 56.574 cycle_A: 5.466 cycle_B: 7.584 feedback_A: 8.459 feedback_B: 6.598 idt_A: 1.487 idt_B: 3.319 
(epoch: 5, iters: 40, time: 0.008, data: 0.001) G_A: 0.348 G_B: 2.032 D_A: 0.084 D_B: 0.311 cycle_A: 2.608 cycle_B: 4.111 feedback_A: 8.179 feedback_B: 7.188 idt_A: 1.104 idt_B: 2.214 
(epoch: 5, iters: 50, time: 0.008, data: 0.001) G_A: 9.376 G_B: 0.152 D_A: 2.136 D_B: 0.219 cycle_A: 3.645 cycle_B: 3.093 feedback_A: 7.691 feedback_B: 6.517 idt_A: 1.342 idt_B: 1.941 
(epoch: 5, iters: 60, time: 0.007, data: 0.001) G_A: 0.122 G_B: 0.020 D_A: 0.223 D_B: 0.673 cycle_A: 2.797 cycle_B: 2.368 feedback_A: 7.007 feedback_B: 6.748 idt_A: 1.003 idt_B: 1.682 
(epoch: 5, iters: 70, time: 0.008, data: 0.001) G_A: 0.449 G_B: 0.663 D_A: 0.153 D_B: 1.801 cycle_A: 2.155 cycle_B: 3.115 feedback_A: 6.953 feedback_B: 6.801 idt_A: 1.408 idt_B: 1.661 
(epoch: 5, iters: 80, time: 0.008, data: 0.001) G_A: 0.320 G_B: 0.283 D_A: 0.217 D_B: 1.314 cycle_A: 2.264 cycle_B: 1.916 feedback_A: 6.542 feedback_B: 6.670 idt_A: 1.049 idt_B: 1.492 
(epoch: 5, iters: 90, time: 0.007, data: 0.001) G_A: 11.665 G_B: 1.509 D_A: 3.519 D_B: 0.035 cycle_A: 3.616 cycle_B: 2.210 feedback_A: 6.285 feedback_B: 7.045 idt_A: 1.113 idt_B: 2.113 
(epoch: 6, iters: 0, time: 0.008, data: 0.001) G_A: 0.087 G_B: 0.219 D_A: 0.843 D_B: 0.224 cycle_A: 4.330 cycle_B: 3.569 feedback_A: 6.308 feedback_B: 7.200 idt_A: 1.640 idt_B: 1.578 
(epoch: 6, iters: 10, time: 0.008, data: 0.001) G_A: 0.062 G_B: 1.351 D_A: 0.286 D_B: 1.003 cycle_A: 2.887 cycle_B: 2.502 feedback_A: 6.881 feedback_B: 6.902 idt_A: 1.386 idt_B: 1.576 
(epoch: 6, iters: 20, time: 0.007, data: 0.001) G_A: 0.048 G_B: 0.130 D_A: 0.463 D_B: 0.945 cycle_A: 2.057 cycle_B: 1.802 feedback_A: 6.212 feedback_B: 6.731 idt_A: 1.061 idt_B: 1.337 
(epoch: 6, iters: 30, time: 0.007, data: 0.001) G_A: 6.267 G_B: 0.043 D_A: 1.309 D_B: 0.315 cycle_A: 3.454 cycle_B: 2.263 feedback_A: 6.756 feedback_B: 6.819 idt_A: 1.241 idt_B: 1.859 
(epoch: 6, iters: 40, time: 0.008, data: 0.001) G_A: 3.084 G_B: 0.721 D_A: 3.799 D_B: 0.171 cycle_A: 2.734 cycle_B: 2.129 feedback_A: 6.381 feedback_B: 6.029 idt_A: 1.090 idt_B: 1.215 
(epoch: 6, iters: 50, time: 0.008, data: 0.001) G_A: 0.001 G_B: 1.810 D_A: 0.494 D_B: 3.195 cycle_A: 2.074 cycle_B: 3.367 feedback_A: 6.601 feedback_B: 6.463 idt_A: 1.420 idt_B: 1.083 
(epoch: 6, iters: 60, time: 0.007, data: 0.001) G_A: 0.062 G_B: 0.046 D_A: 0.563 D_B: 0.317 cycle_A: 2.434 cycle_B: 1.696 feedback_A: 6.089 feedback_B: 6.388 idt_A: 0.929 idt_B: 1.228 
(epoch: 6, iters: 70, time: 0.008, data: 0.001) G_A: 1.918 G_B: 0.028 D_A: 0.082 D_B: 0.841 cycle_A: 1.700 cycle_B: 1.724 feedback_A: 6.052 feedback_B: 6.199 idt_A: 0.937 idt_B: 1.002 
(epoch: 6, iters: 80, time: 0.007, data: 0.001) G_A: 0.261 G_B: 2.346 D_A: 1.175 D_B: 3.607 cycle_A: 3.577 cycle_B: 2.038 feedback_A: 6.262 feedback_B: 6.673 idt_A: 1.017 idt_B: 1.159 
(epoch: 6, iters: 90, time: 0.008, data: 0.001) G_A: 0.149 G_B: 0.132 D_A: 0.233 D_B: 0.295 cycle_A: 2.735 cycle_B: 2.961 feedback_A: 5.684 feedback_B: 6.944 idt_A: 1.179 idt_B: 1.227 
(epoch: 7, iters: 0, time: 0.008, data: 0.001) G_A: 4.470 G_B: 9.400 D_A: 0.646 D_B: 2.135 cycle_A: 2.589 cycle_B: 2.830 feedback_A: 7.284 feedback_B: 6.141 idt_A: 0.929 idt_B: 1.546 
(epoch: 7, iters: 10, time: 0.008, data: 0.001) G_A: 0.740 G_B: 0.090 D_A: 0.065 D_B: 0.627 cycle_A: 2.306 cycle_B: 2.453 feedback_A: 5.574 feedback_B: 6.025 idt_A: 0.817 idt_B: 1.155 
(epoch: 7, iters: 20, time: 0.007, data: 0.001) G_A: 0.473 G_B: 1.157 D_A: 2.932 D_B: 3.291 cycle_A: 2.546 cycle_B: 2.524 feedback_A: 5.332 feedback_B: 5.957 idt_A: 1.025 idt_B: 1.071 
(epoch: 7, iters: 30, time: 0.007, data: 0.001) G_A: 3.035 G_B: 1.515 D_A: 0.507 D_B: 0.280 cycle_A: 2.523 cycle_B: 2.263 feedback_A: 5.175 feedback_B: 5.229 idt_A: 0.877 idt_B: 1.129 
(epoch: 7, iters: 40, time: 0.008, data: 0.001) G_A: 0.215 G_B: 1.539 D_A: 0.272 D_B: 0.212 cycle_A: 3.225 cycle_B: 4.117 feedback_A: 6.043 feedback_B: 6.372 idt_A: 1.651 idt_B: 1.545 
(epoch: 7, iters: 50, time: 0.007, data: 0.001) G_A: 0.108 G_B: 6.798 D_A: 0.262 D_B: 2.649 cycle_A: 3.047 cycle_B: 2.395 feedback_A: 5.616 feedback_B: 6.532 idt_A: 0.852 idt_B: 1.290 
(epoch: 7, iters: 60, time: 0.007, data: 0.001) G_A: 1.580 G_B: 0.009 D_A: 0.053 D_B: 0.411 cycle_A: 2.544 cycle_B: 2.216 feedback_A: 5.564 feedback_B: 6.192 idt_A: 0.887 idt_B: 1.433 
(epoch: 7, iters: 70, time: 0.007, data: 0.001) G_A: 0.260 G_B: 0.001 D_A: 1.182 D_B: 1.212 cycle_A: 2.568 cycle_B: 4.608 feedback_A: 6.934 feedback_B: 6.497 idt_A: 0.878 idt_B: 1.469 
(epoch: 7, iters: 80, time: 0.007, data: 0.001) G_A: 1.246 G_B: 0.048 D_A: 0.476 D_B: 0.309 cycle_A: 2.624 cycle_B: 2.248 feedback_A: 5.835 feedback_B: 6.113 idt_A: 1.011 idt_B: 1.316 
(epoch: 7, iters: 90, time: 0.007, data: 0.001) G_A: 1.778 G_B: 0.430 D_A: 0.056 D_B: 0.532 cycle_A: 3.337 cycle_B: 2.777 feedback_A: 5.758 feedback_B: 7.266 idt_A: 1.049 idt_B: 1.977 
(epoch: 8, iters: 0, time: 0.007, data: 0.001) G_A: 15.238 G_B: 0.150 D_A: 5.749 D_B: 0.188 cycle_A: 2.173 cycle_B: 2.273 feedback_A: 5.960 feedback_B: 6.292 idt_A: 0.975 idt_B: 1.243 
(epoch: 8, iters: 10, time: 0.007, data: 0.001) G_A: 0.276 G_B: 0.411 D_A: 0.129 D_B: 0.258 cycle_A: 2.983 cycle_B: 2.510 feedback_A: 5.954 feedback_B: 7.265 idt_A: 1.155 idt_B: 1.283 
(epoch: 8, iters: 20, time: 0.007, data: 0.001) G_A: 0.583 G_B: 2.131 D_A: 0.032 D_B: 1.057 cycle_A: 2.261 cycle_B: 2.663 feedback_A: 5.482 feedback_B: 6.946 idt_A: 1.239 idt_B: 1.333 
(epoch: 8, iters: 30, time: 0.007, data: 0.001) G_A: 0.564 G_B: 0.112 D_A: 0.069 D_B: 0.224 cycle_A: 2.655 cycle_B: 2.814 feedback_A: 7.472 feedback_B: 7.395 idt_A: 0.936 idt_B: 1.569 
(epoch: 8, iters: 40, time: 0.007, data: 0.001) G_A: 3.849 G_B: 0.068 D_A: 0.771 D_B: 0.825 cycle_A: 3.224 cycle_B: 2.339 feedback_A: 7.090 feedback_B: 7.630 idt_A: 1.017 idt_B: 1.986 
(epoch: 8, iters: 50, time: 0.007, data: 0.001) G_A: 0.975 G_B: 0.463 D_A: 0.187 D_B: 0.186 cycle_A: 2.500 cycle_B: 1.939 feedback_A: 7.103 feedback_B: 7.120 idt_A: 0.756 idt_B: 1.480 
(epoch: 8, iters: 60, time: 0.008, data: 0.002) G_A: 0.731 G_B: 1.656 D_A: 0.370 D_B: 2.632 cycle_A: 1.879 cycle_B: 2.827 feedback_A: 7.461 feedback_B: 7.110 idt_A: 0.801 idt_B: 1.259 
(epoch: 8, iters: 70, time: 0.007, data: 0.001) G_A: 0.722 G_B: 0.484 D_A: 0.269 D_B: 0.046 cycle_A: 2.668 cycle_B: 2.358 feedback_A: 7.225 feedback_B: 7.490 idt_A: 1.137 idt_B: 1.447 
(epoch: 8, iters: 80, time: 0.007, data: 0.001) G_A: 1.265 G_B: 0.073 D_A: 1.591 D_B: 0.272 cycle_A: 3.009 cycle_B: 1.644 feedback_A: 7.246 feedback_B: 7.559 idt_A: 0.859 idt_B: 1.550 
(epoch: 8, iters: 90, time: 0.007, data: 0.001) G_A: 1.277 G_B: 0.171 D_A: 0.009 D_B: 0.421 cycle_A: 3.058 cycle_B: 1.658 feedback_A: 7.023 feedback_B: 7.461 idt_A: 0.797 idt_B: 1.896 
(epoch: 9, iters: 0, time: 0.007, data: 0.001) G_A: 0.565 G_B: 0.042 D_A: 0.502 D_B: 0.315 cycle_A: 2.069 cycle_B: 2.491 feedback_A: 7.260 feedback_B: 7.501 idt_A: 0.925 idt_B: 1.168 
(epoch: 9, iters: 10, time: 0.007, data: 0.001) G_A: 0.030 G_B: 0.005 D_A: 0.865 D_B: 0.546 cycle_A: 1.851 cycle_B: 2.656 feedback_A: 7.228 feedback_B: 7.468 idt_A: 0.835 idt_B: 0.951 
(epoch: 9, iters: 20, time: 0.007, data: 0.001) G_A: 0.925 G_B: 0.039 D_A: 0.156 D_B: 1.309 cycle_A: 2.021 cycle_B: 2.576 feedback_A: 7.248 feedback_B: 7.582 idt_A: 1.203 idt_B: 1.025 
(epoch: 9, iters: 30, time: 0.007, data: 0.001) G_A: 0.001 G_B: 4.485 D_A: 0.720 D_B: 4.923 cycle_A: 1.945 cycle_B: 2.481 feedback_A: 7.219 feedback_B: 7.668 idt_A: 0.750 idt_B: 1.182 
(epoch: 9, iters: 40, time: 0.007, data: 0.001) G_A: 3.003 G_B: 0.649 D_A: 4.383 D_B: 0.019 cycle_A: 5.279 cycle_B: 2.039 feedback_A: 7.305 feedback_B: 7.494 idt_A: 0.790 idt_B: 0.942 
(epoch: 9, iters: 50, time: 0.007, data: 0.001) G_A: 1.804 G_B: 0.000 D_A: 0.258 D_B: 0.575 cycle_A: 4.449 cycle_B: 1.717 feedback_A: 7.656 feedback_B: 7.587 idt_A: 0.834 idt_B: 1.127 
(epoch: 9, iters: 60, time: 0.007, data: 0.001) G_A: 0.537 G_B: 0.075 D_A: 0.535 D_B: 1.504 cycle_A: 5.599 cycle_B: 2.802 feedback_A: 8.262 feedback_B: 7.670 idt_A: 1.147 idt_B: 0.933 
(epoch: 9, iters: 70, time: 0.007, data: 0.001) G_A: 0.342 G_B: 0.703 D_A: 0.662 D_B: 0.126 cycle_A: 1.874 cycle_B: 2.343 feedback_A: 7.625 feedback_B: 7.772 idt_A: 0.978 idt_B: 0.969 
(epoch: 9, iters: 80, time: 0.007, data: 0.001) G_A: 0.405 G_B: 2.937 D_A: 0.554 D_B: 4.403 cycle_A: 2.573 cycle_B: 2.929 feedback_A: 7.865 feedback_B: 7.848 idt_A: 1.193 idt_B: 1.159 
(epoch: 9, iters: 90, time: 0.007, data: 0.001) G_A: 0.860 G_B: 1.338 D_A: 0.748 D_B: 0.021 cycle_A: 4.033 cycle_B: 2.404 feedback_A: 7.744 feedback_B: 7.750 idt_A: 0.863 idt_B: 1.045 
(epoch: 10, iters: 0, time: 0.007, data: 0.001) G_A: 1.825 G_B: 1.204 D_A: 0.131 D_B: 0.018 cycle_A: 4.477 cycle_B: 5.762 feedback_A: 7.572 feedback_B: 7.757 idt_A: 0.925 idt_B: 1.315 
(epoch: 10, iters: 10, time: 0.007, data: 0.001) G_A: 0.877 G_B: 0.306 D_A: 0.094 D_B: 0.218 cycle_A: 2.937 cycle_B: 1.835 feedback_A: 7.612 feedback_B: 8.091 idt_A: 0.853 idt_B: 1.737 
(epoch: 10, iters: 20, time: 0.007, data: 0.001) G_A: 0.990 G_B: 0.911 D_A: 0.058 D_B: 0.037 cycle_A: 1.771 cycle_B: 2.244 feedback_A: 7.777 feedback_B: 7.933 idt_A: 1.428 idt_B: 1.030 
(epoch: 10, iters: 30, time: 0.007, data: 0.001) G_A: 0.918 G_B: 0.401 D_A: 0.235 D_B: 0.365 cycle_A: 2.118 cycle_B: 2.358 feedback_A: 8.190 feedback_B: 7.925 idt_A: 1.150 idt_B: 1.237 
(epoch: 10, iters: 40, time: 0.007, data: 0.001) G_A: 0.570 G_B: 0.113 D_A: 0.412 D_B: 0.321 cycle_A: 2.145 cycle_B: 2.926 feedback_A: 7.977 feedback_B: 7.951 idt_A: 1.303 idt_B: 1.254 
(epoch: 10, iters: 50, time: 0.007, data: 0.001) G_A: 0.710 G_B: 0.299 D_A: 0.221 D_B: 0.224 cycle_A: 2.375 cycle_B: 1.955 feedback_A: 8.049 feedback_B: 8.099 idt_A: 0.944 idt_B: 1.308 
(epoch: 10, iters: 60, time: 0.007, data: 0.001) G_A: 1.066 G_B: 0.701 D_A: 1.097 D_B: 0.109 cycle_A: 3.218 cycle_B: 1.974 feedback_A: 8.003 feedback_B: 8.018 idt_A: 0.980 idt_B: 1.028 
(epoch: 10, iters: 70, time: 0.007, data: 0.001) G_A: 1.027 G_B: 0.684 D_A: 0.061 D_B: 0.030 cycle_A: 1.755 cycle_B: 1.764 feedback_A: 8.153 feedback_B: 7.910 idt_A: 0.786 idt_B: 0.913 
(epoch: 10, iters: 80, time: 0.007, data: 0.001) G_A: 2.523 G_B: 0.286 D_A: 0.300 D_B: 0.111 cycle_A: 2.949 cycle_B: 2.507 feedback_A: 8.098 feedback_B: 8.040 idt_A: 0.709 idt_B: 1.147 
(epoch: 10, iters: 90, time: 0.007, data: 0.001) G_A: 1.427 G_B: 0.884 D_A: 0.177 D_B: 0.155 cycle_A: 4.458 cycle_B: 1.819 feedback_A: 8.029 feedback_B: 8.596 idt_A: 0.880 idt_B: 1.750 
(epoch: 11, iters: 0, time: 0.016, data: 0.002) G_A: 0.842 G_B: 2.374 D_A: 0.281 D_B: 0.146 cycle_A: 1.872 cycle_B: 3.095 feedback_A: 8.152 feedback_B: 7.869 idt_A: 2.101 idt_B: 0.831 
(epoch: 11, iters: 10, time: 0.011, data: 0.002) G_A: 0.832 G_B: 0.847 D_A: 0.554 D_B: 0.149 cycle_A: 1.883 cycle_B: 2.114 feedback_A: 8.280 feedback_B: 7.670 idt_A: 1.607 idt_B: 0.951 
(epoch: 11, iters: 20, time: 0.011, data: 0.002) G_A: 1.018 G_B: 0.599 D_A: 0.009 D_B: 0.028 cycle_A: 2.034 cycle_B: 2.651 feedback_A: 8.129 feedback_B: 7.819 idt_A: 1.623 idt_B: 0.993 
(epoch: 11, iters: 30, time: 0.007, data: 0.001) G_A: 2.728 G_B: 0.432 D_A: 0.312 D_B: 1.400 cycle_A: 2.784 cycle_B: 2.050 feedback_A: 8.283 feedback_B: 8.118 idt_A: 1.561 idt_B: 0.997 
(epoch: 11, iters: 40, time: 0.008, data: 0.001) G_A: 0.694 G_B: 0.417 D_A: 0.018 D_B: 1.363 cycle_A: 2.216 cycle_B: 2.010 feedback_A: 8.350 feedback_B: 7.894 idt_A: 1.592 idt_B: 0.897 
(epoch: 11, iters: 50, time: 0.008, data: 0.001) G_A: 0.793 G_B: 0.609 D_A: 0.123 D_B: 0.024 cycle_A: 1.990 cycle_B: 1.697 feedback_A: 8.224 feedback_B: 8.086 idt_A: 1.861 idt_B: 1.060 
(epoch: 11, iters: 60, time: 0.007, data: 0.001) G_A: 0.737 G_B: 0.674 D_A: 0.044 D_B: 0.094 cycle_A: 2.544 cycle_B: 1.707 feedback_A: 7.901 feedback_B: 7.899 idt_A: 1.863 idt_B: 0.893 
